price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,availability_days,type_apartment,type_basement,type_duplex,type_house,type_townhouse,lease_term_months,location,location_avg_price
2500.0,3.0,2.5,1890.0,0.0,0.0,0,0,15,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2150.0,2.0,2.0,980.0,0.0,0.0,0,0,15,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2300.0,2.0,1.0,870.0,0.0,0.0,0,0,15,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1850.0,2.0,1.0,630.0,0.0,0.0,0,0,16,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3300.0,5.0,3.0,2391.0,2.0,0.0,1,1,16,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2100.0,2.0,2.0,958.0,0.0,0.0,0,0,16,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1700.0,1.0,1.0,540.0,0.0,0.0,1,1,16,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1550.0,1.0,1.0,431.0,0.0,0.0,0,0,17,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,2.0,2.0,950.0,0.0,0.0,1,1,17,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1495.0,1.0,1.0,500.0,0.0,0.0,1,0,17,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2250.0,2.0,2.0,800.0,1.0,0.0,1,1,17,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2990.0,3.0,2.5,2015.0,0.0,0.0,0,0,17,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
3500.0,1.0,1.0,970.0,1.0,0.0,0,0,17,1,0,0,0,0,3,"calgary, alberta",2288.860828212664
1700.0,2.0,1.0,875.0,0.0,0.0,1,1,19,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,2.0,3.0,1257.0,0.0,0.0,1,1,19,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2500.0,2.0,1.0,770.0,0.0,0.0,1,1,19,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1900.0,1.0,1.0,704.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2500.0,2.0,2.0,1050.0,0.0,0.0,0,0,19,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2100.0,2.0,1.0,734.0,0.0,0.0,0,0,19,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1500.0,1.0,1.0,850.0,0.0,0.0,0,0,19,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2950.0,3.0,2.5,1935.0,0.0,0.0,0,0,19,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2200.0,3.0,1.0,1200.0,0.0,0.0,0,0,19,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1900.0,1.0,1.0,569.0,1.0,0.0,1,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2000.0,1.0,1.0,650.0,1.0,0.0,1,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2600.0,4.0,3.0,1802.0,0.0,0.0,1,1,21,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
1600.0,2.0,1.0,638.0,0.0,0.0,1,1,21,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1600.0,2.0,1.0,638.0,0.0,0.0,0,0,21,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
750.0,1.0,1.5,1150.0,0.0,0.0,0,0,21,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
1145.0,1.0,1.0,550.0,0.0,0.0,1,0,22,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1550.0,2.0,1.0,900.0,0.0,0.0,1,0,22,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
3550.0,3.0,2.5,2017.0,0.0,0.0,0,0,23,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2600.0,3.0,2.5,1622.0,0.0,0.0,0,0,0,0,0,0,0,1,6,"calgary, alberta",2288.860828212664
3650.0,4.0,3.5,2140.0,0.0,0.0,0,0,23,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
3450.0,2.0,1.5,1500.0,0.0,0.0,1,1,24,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2675.0,1.0,1.5,900.0,1.0,0.0,0,0,66,0,0,1,0,0,6,"calgary, alberta",2288.860828212664
1800.0,1.0,1.0,650.0,1.0,0.0,1,0,24,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
1790.0,2.0,1.0,650.0,0.0,0.0,0,0,24,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2790.0,3.0,2.5,1795.0,0.0,0.0,0,0,24,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2150.0,1.0,1.0,500.0,0.0,0.0,0,0,25,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
5000.0,5.0,3.5,3500.0,1.0,0.0,0,0,25,0,0,0,1,0,3,"calgary, alberta",2288.860828212664
2399.0,3.0,2.5,1150.0,0.0,0.0,0,0,27,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2500.0,2.0,3.5,1454.0,0.0,0.0,0,0,28,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3000.0,4.0,3.0,13711141.0,0.0,0.0,0,0,28,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2200.0,3.0,1.0,960.0,0.0,0.0,0,1,29,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2500.0,1.0,1.0,600.0,0.0,0.0,0,0,29,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2139.0,2.0,1.0,657.0,0.0,0.0,1,1,29,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1845.0,2.0,1.0,819.0,0.0,0.0,0,0,29,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2100.0,2.0,1.0,1000.0,0.0,0.0,0,0,29,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2600.0,2.0,2.0,911.0,0.0,0.0,0,0,29,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1950.0,2.0,2.0,990.0,1.0,0.0,0,0,29,1,0,0,0,0,3,"calgary, alberta",2288.860828212664
2000.0,1.0,1.5,675.0,0.0,0.0,0,0,29,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2300.0,3.0,2.5,1800.0,1.0,0.0,0,0,29,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
4370.0,4.0,3.5,2458.0,0.0,0.0,1,1,29,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1900.0,3.0,1.0,956.0,0.0,0.0,1,1,29,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1650.0,1.0,1.0,543.0,0.0,0.0,0,0,29,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2800.0,4.0,3.0,1800.0,0.0,0.0,1,1,29,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
3150.0,2.0,3.5,1618.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2000.0,2.0,1.0,900.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2475.0,3.0,2.5,1500.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2690.0,3.0,2.0,1248.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2500.0,3.0,2.5,1624.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1895.0,1.0,1.0,625.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2199.0,2.0,1.0,802.0,0.0,0.0,1,1,51,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2145.0,2.0,1.0,760.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,2.0,2.0,1100.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
850.0,2.0,1.5,1850.0,1.0,0.0,0,0,30,1,0,0,0,0,3,"calgary, alberta",2288.860828212664
2600.0,3.0,1.0,1100.0,0.0,0.0,0,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
1400.0,1.0,1.0,500.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2250.0,3.0,2.5,1700.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1648.0,1.0,1.0,641.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2028.0,2.0,1.0,814.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2288.0,3.0,2.0,1051.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2048.0,2.0,2.0,902.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
700.0,1.0,1.0,1000.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1750.0,1.0,1.0,700.0,0.0,0.0,0,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
1800.0,3.0,1.0,1100.0,0.0,0.0,1,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2850.0,2.0,1.5,1000.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3200.0,3.0,2.5,1605.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2700.0,1.0,1.5,645.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1500.0,1.0,1.0,500.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,2.0,2.0,947.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2400.0,2.0,2.0,947.0,0.0,0.0,0,0,44,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2750.0,3.0,3.5,2000.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1499.0,2.0,1.0,1300.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2250.0,2.0,2.5,1179.0,0.0,0.0,0,0,30,0,0,0,0,1,6,"calgary, alberta",2288.860828212664
850.0,3.0,2.5,1680.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2050.0,3.0,1.0,950.0,2.0,0.0,0,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2150.0,3.0,2.0,1000.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1800.0,2.0,1.0,830.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2048.0,2.0,2.0,945.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2308.0,3.0,2.0,1057.0,0.0,0.0,1,1,153,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1698.0,1.0,1.0,641.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2028.0,2.0,1.0,851.0,0.0,0.0,1,1,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1600.0,1.0,1.0,1000.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1790.0,3.0,1.0,1000.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1550.0,1.0,1.0,650.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2150.0,2.0,2.0,825.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1599.0,1.0,1.0,500.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1525.0,1.0,1.0,725.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2068.0,2.0,1.0,820.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2118.0,2.0,2.0,897.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1750.0,1.0,1.0,645.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,2.0,2.0,984.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2300.0,2.0,2.0,1020.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2450.0,3.0,2.5,1250.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2400.0,2.0,2.0,946.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3000.0,2.0,3.0,1434.0,0.0,0.0,1,1,30,0,0,0,0,1,6,"calgary, alberta",2288.860828212664
1450.0,1.0,1.0,700.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1600.0,1.0,1.0,560.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1700.0,2.0,2.0,1100.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1800.0,2.0,1.0,950.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2800.0,2.0,2.0,1200.0,1.0,0.0,0,0,30,1,0,0,0,0,3,"calgary, alberta",2288.860828212664
1900.0,2.0,1.0,563.0,2.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2650.0,3.0,2.0,1500.0,0.0,0.0,0,0,30,0,0,1,0,0,6,"calgary, alberta",2288.860828212664
1850.0,2.0,2.0,900.0,0.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
1995.0,2.0,1.0,1250.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2900.0,3.0,3.5,1950.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1675.0,2.0,1.0,1000.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2650.0,3.0,2.5,1918.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2300.0,2.0,3.5,1035455.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2599.0,3.0,2.5,1837.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1545.0,0.0,1.0,502.0,0.0,0.0,1,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2250.0,3.0,1.0,1043.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1600.0,1.0,1.0,597.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2600.0,3.0,2.5,1400.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2600.0,3.0,2.5,2500.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2600.0,1.0,1.0,650.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2395.0,3.0,2.5,1268.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2200.0,3.0,1.0,1201.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2700.0,3.0,2.5,1540.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1900.0,2.0,1.0,980.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1699.0,1.0,1.0,550.0,2.0,0.0,1,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2095.0,1.0,1.0,625.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2600.0,4.0,2.5,1700.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2750.0,2.0,2.0,1252.0,0.0,0.0,1,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2695.0,3.0,2.5,1571.0,1.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3000.0,3.0,2.0,1100.0,0.0,0.0,1,1,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2300.0,1.0,1.0,585.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1995.0,2.0,1.0,853.0,0.0,0.0,1,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2390.0,2.0,2.0,800.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1550.0,2.0,1.0,700.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,3.0,1.5,1100.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1550.0,2.0,1.0,1200.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1825.0,2.0,1.0,925.0,0.0,0.0,1,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
1975.0,2.0,1.5,1032.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1800.0,3.0,1.0,1900.0,0.0,0.0,0,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1595.0,1.0,1.0,950.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2750.0,3.0,2.5,1547.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1550.0,1.0,1.0,800.0,1.0,0.0,0,0,30,0,1,0,0,0,6,"calgary, alberta",2288.860828212664
2500.0,3.0,2.5,1253.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1600.0,2.0,2.0,650.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2635.0,2.0,2.0,1150.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2050.0,1.0,1.5,912.0,0.0,0.0,1,1,365,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2535.0,2.0,2.0,1082.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3235.0,2.0,2.0,1377.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1420.0,1.0,1.0,514.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2360.0,2.0,2.0,1008.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1895.0,1.0,1.0,680.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2090.0,2.0,1.5,969.0,0.0,0.0,1,1,365,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2045.0,1.0,1.5,897.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1800.0,1.0,1.0,600.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1750.0,1.0,1.0,700.0,1.0,0.0,0,0,30,0,1,0,0,0,3,"calgary, alberta",2288.860828212664
2400.0,2.0,2.0,1000.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
4500.0,2.0,2.0,1100.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1295.0,1.0,1.0,750.0,0.0,0.0,1,1,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2595.0,3.0,2.0,1383.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2550.0,2.0,2.5,1040.0,2.0,0.0,1,1,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
2200.0,3.0,2.0,1500.0,0.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
2250.0,3.0,2.0,935.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2700.0,2.0,2.0,795.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1720.0,2.0,1.0,1000.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2100.0,1.0,1.0,650.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3000.0,2.0,2.0,805.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1650.0,2.0,1.0,1150.0,0.0,0.0,1,1,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
1800.0,1.0,1.0,700.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,2.0,2.0,1090.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3250.0,4.0,3.5,2347.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1850.0,2.0,1.0,990.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1850.0,2.0,1.0,770.0,0.0,0.0,1,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2900.0,4.0,2.5,1200.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2575.0,3.0,2.5,1980.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1725.0,2.0,1.0,900.0,0.0,0.0,1,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2750.0,4.0,3.5,1800.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1849.0,2.0,1.0,870.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1789.0,2.0,1.0,750.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1899.0,2.0,1.0,870.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1999.0,3.0,1.0,980.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1549.0,1.0,1.0,500.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1499.0,1.0,1.0,650.0,0.0,0.0,0,0,61,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
3100.0,2.0,2.5,1850.0,2.0,0.0,1,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2400.0,3.0,2.5,1700.0,0.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
1650.0,2.0,1.0,900.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2750.0,3.0,2.5,1393.0,0.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
2500.0,2.0,2.0,1050.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2450.0,3.0,2.5,1175.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2650.0,3.0,2.5,1237.0,0.0,0.0,0,0,30,0,0,1,0,0,12,"calgary, alberta",2288.860828212664
2850.0,4.0,2.5,2000.0,2.0,0.0,0,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
4000.0,3.0,2.5,2400.0,1.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
2900.0,2.0,2.0,1200.0,1.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
790.0,1.0,1.5,140.0,1.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1595.0,1.0,1.0,600.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,2.0,2.0,1200.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
3450.0,5.0,3.5,2800.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
3300.0,3.0,2.5,2146.44,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2095.0,1.0,1.0,555.0,1.0,0.0,0,0,19,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,2.0,2.0,904.0,2.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1350.0,1.0,1.0,900.0,0.0,0.0,0,0,30,0,1,0,0,0,6,"calgary, alberta",2288.860828212664
1995.0,2.0,1.0,970.0,0.0,0.0,0,0,30,0,1,0,0,0,6,"calgary, alberta",2288.860828212664
1350.0,0.0,1.0,550.0,0.0,0.0,0,0,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
1995.0,2.0,2.5,1214.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
1700.0,1.0,1.0,764.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
780.0,4.0,3.0,1050.0,1.0,0.0,0,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
1350.0,1.0,1.0,900.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
3300.0,4.0,2.5,1774.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
5200.0,4.0,3.0,2287.0,1.0,0.0,0,0,30,0,0,0,1,0,6,"calgary, alberta",2288.860828212664
2000.0,2.0,2.0,1100.0,0.0,0.0,0,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3500.0,4.0,4.0,2600.0,0.0,0.0,1,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1250.0,1.0,1.0,600.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2400.0,2.0,1.0,1250.0,0.0,0.0,1,0,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3499.0,5.0,3.5,2450.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1475.0,1.0,1.0,800.0,0.0,0.0,0,0,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
750.0,5.0,2.5,2152.0,1.0,0.0,0,0,30,1,0,0,0,0,6,"calgary, alberta",2288.860828212664
3300.0,4.0,3.5,2500.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2350.0,2.0,1.0,1000.0,0.0,0.0,0,1,30,0,1,0,0,0,12,"calgary, alberta",2288.860828212664
2200.0,3.0,2.0,1700.0,0.0,0.0,0,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
1350.0,2.0,2.0,1400.0,0.0,0.0,1,1,30,1,0,0,0,0,12,"calgary, alberta",2288.860828212664
2050.0,2.0,1.0,850.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
3200.0,5.0,3.0,2300.0,0.0,0.0,0,1,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
2000.0,3.0,1.0,928.0,0.0,0.0,1,1,30,0,0,0,0,1,12,"calgary, alberta",2288.860828212664
3000.0,4.0,3.5,2235.0,0.0,0.0,0,0,30,0,0,0,1,0,12,"calgary, alberta",2288.860828212664
