latitude,longitude,lease_term,price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,location_freq,type_apartment,type_basement,type_duplex,type_house,type_other,type_townhouse,availability_days
53.4968791,-113.5115025,12.0,2550.0,4.0,2.0,1200.0,0,0,1,1,2569.0,0,0,0,1,0,0,61
53.6261246,-113.5074314,12.0,1225.0,1.0,1.0,700.0,0,0,1,1,2569.0,1,0,0,0,0,0,65
53.6077016,-113.4719971,6.0,1900.0,3.0,1.0,1000.0,1,0,1,1,2569.0,0,1,0,0,0,0,66
53.5132355,-113.706357,12.0,2850.0,3.0,2.5,1700.0,0,0,1,1,2569.0,0,0,0,1,0,0,75
53.574858465005,-113.479221848193,12.0,2100.0,5.0,2.0,1300.0,0,0,1,1,2569.0,0,0,0,1,0,0,75
53.5230087,-113.5029122,12.0,1000.0,2.0,2.0,805.0,0,0,0,0,2569.0,1,0,0,0,0,0,80
53.620582,-113.505952,12.0,1155.0,1.0,1.0,670.0,0,0,1,1,2569.0,1,0,0,0,0,0,81
53.51983541654,-113.468912450926,12.0,1950.0,3.0,1.0,1180.0,0,0,1,1,2569.0,0,0,0,1,0,0,91
53.4577062,-113.6552053,12.0,2195.0,3.0,2.5,1510.0,0,0,1,1,2569.0,0,0,0,0,0,1,92
53.5215699,-113.57929,12.0,1595.0,3.0,1.0,805.0,0,0,0,0,2569.0,0,0,0,1,0,0,92
53.5550404,-113.5820091,12.0,1200.0,1.0,1.0,700.0,0,0,1,1,2569.0,0,1,0,0,0,0,92
53.6299626,-113.5483307,12.0,1758.0,2.0,1.0,876.0,0,0,1,1,2569.0,1,0,0,0,0,0,28
53.516231,-113.486588,12.0,1900.0,2.0,2.0,1160.0,1,0,0,0,2569.0,1,0,0,0,0,0,92
53.539463,-113.5236431,6.0,2400.0,2.0,2.0,1415.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.5421904,-113.499459,3.0,3475.0,2.0,2.0,1285.0,1,0,0,0,2569.0,1,0,0,0,0,0,92
53.5129997,-113.5211968,12.0,1525.0,2.0,1.0,850.0,0,0,0,0,2569.0,0,1,0,0,0,0,92
53.4051507,-113.5280199,12.0,950.0,1.0,1.5,1600.0,1,0,0,0,2569.0,1,0,0,0,0,0,92
53.5115439,-113.5227111,12.0,3999.0,3.0,3.5,2000.0,1,0,1,1,2569.0,0,0,1,0,0,0,92
53.543186668501,-113.550319763727,12.0,5500.0,4.0,3.5,3500.0,1,0,1,1,2569.0,0,0,0,1,0,0,92
53.5204431,-113.5879239,12.0,2495.0,4.0,2.0,1900.0,0,0,1,0,2569.0,0,0,0,1,0,0,92
53.544246,-113.525347,12.0,1075.0,1.0,1.0,805.0,0,0,1,0,2569.0,1,0,0,0,0,0,92
53.5440266,-113.4976216,12.0,1100.0,1.0,1.0,800.0,1,0,0,0,2569.0,1,0,0,0,0,0,92
53.521152,-113.4865042,12.0,1150.0,0.0,1.0,600.0,0,0,1,0,2569.0,1,0,0,0,0,0,92
53.51602,-113.45834,6.0,1300.0,1.0,1.0,550.0,1,0,0,0,2569.0,0,1,0,0,0,0,92
53.521152,-113.4865042,6.0,1325.0,1.0,1.0,600.0,0,0,1,0,2569.0,1,0,0,0,0,0,92
53.5092225,-113.5225414,12.0,1850.0,1.0,1.0,538.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.5109377,-113.51761,12.0,1450.0,2.0,1.0,800.0,0,0,0,0,2569.0,0,1,0,0,0,0,92
53.534747,-113.51001,12.0,1850.0,2.0,1.0,805.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.5008442,-113.5102037,3.0,550.0,4.0,2.0,805.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.5008442,-113.5102037,3.0,700.0,4.0,2.0,805.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.6388527,-113.4338049,12.0,1375.0,1.0,1.0,624.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.6388527,-113.4338049,12.0,1495.0,1.0,1.0,825.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.6388527,-113.4338049,12.0,1625.0,2.0,2.0,885.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.6388527,-113.4338049,12.0,1775.0,2.0,2.0,1074.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.544342811318,-113.449392490738,6.0,1500.0,2.0,1.0,750.0,0,0,0,0,2569.0,0,1,0,0,0,0,92
53.534365,-113.50203,12.0,2100.0,2.0,2.0,1067.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.5124493,-113.5179008,12.0,1000.0,2.0,1.0,1400.0,0,0,0,0,2569.0,0,1,0,0,0,0,92
53.5732379,-113.4356752,6.0,1250.0,1.0,1.0,680.0,1,0,0,0,2569.0,0,1,0,0,0,0,92
53.5154647,-113.7001202,12.0,3995.0,3.0,2.5,2000.0,1,0,0,0,2569.0,0,0,0,1,0,0,92
53.5230915,-113.5144931,12.0,2850.0,3.0,1.0,805.0,0,0,0,0,2569.0,0,0,0,1,0,0,92
53.512051,-113.529167,12.0,3000.0,3.0,3.0,1640.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.5437604,-113.5935933,12.0,2300.0,4.0,1.0,1900.0,0,0,1,1,2569.0,0,0,0,1,0,0,92
53.54516681226,-113.513525346558,12.0,1650.0,2.0,1.0,800.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.4853646,-113.5181066,12.0,1900.0,5.0,2.0,1100.0,1,0,0,0,2569.0,0,0,0,1,0,0,92
53.5219213,-113.4617944,12.0,1400.0,1.0,1.0,900.0,0,0,0,0,2569.0,0,1,0,0,0,0,92
53.4813064,-113.3761835,12.0,1950.0,2.0,2.0,850.0,0,0,1,1,2569.0,1,0,0,0,0,0,92
53.5153466,-113.5278152,12.0,2500.0,6.0,2.0,1154.0,0,0,0,0,2569.0,0,0,0,1,0,0,92
53.5209974,-113.5063192,12.0,525.0,1.0,1.0,805.0,0,0,0,0,2569.0,1,0,0,0,0,0,92
53.5238676,-113.6904833,12.0,2700.0,4.0,3.5,1900.0,0,0,1,1,2569.0,0,0,1,0,0,0,106
53.5459843,-113.5015319,6.0,2500.0,2.0,2.0,850.0,1,0,0,0,2569.0,1,0,0,0,0,0,106
53.4073348,-113.6057061,6.0,1400.0,1.0,1.0,750.0,0,0,0,0,2569.0,0,1,0,0,0,0,183
53.5002937,-113.5135773,12.0,3300.0,4.0,2.0,1615.0,0,0,1,1,2569.0,0,0,0,1,0,0,0
53.431842,-113.5198297,12.0,1750.0,2.0,2.0,1100.0,1,0,0,0,2569.0,1,0,0,0,0,0,0
53.4812156,-113.37553,12.0,1500.0,1.0,1.0,615.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5457543,-113.4962335,12.0,2995.0,2.0,2.0,916.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5418331,-113.4995046,12.0,1775.0,1.0,1.0,671.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.542794,-113.523452,12.0,2500.0,2.0,2.0,1480.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.531966,-113.4628561,12.0,1300.0,1.0,1.0,600.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.531966,-113.4628561,12.0,1050.0,0.0,1.0,600.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5332782,-113.4680662,6.0,2350.0,2.0,1.0,1210.0,0,0,0,0,2569.0,0,1,0,0,0,0,90
53.5239889,-113.6066522,12.0,1550.0,3.0,1.0,1000.0,0,0,1,0,2569.0,0,0,0,1,0,0,90
53.5144483,-113.469475,12.0,1450.0,1.0,1.0,700.0,0,0,0,0,2569.0,0,1,0,0,0,0,90
53.5460149,-113.5995602,12.0,1800.0,3.0,2.5,805.0,0,0,1,0,2569.0,0,0,0,1,0,0,90
53.5078212,-113.534147,6.0,3400.0,3.0,2.0,1300.0,1,0,1,1,2569.0,0,1,0,0,0,0,90
53.4639766,-113.4315115,12.0,2700.0,3.0,3.0,1440.0,1,0,0,0,2569.0,0,0,1,0,0,0,90
53.4628186,-113.5828692,12.0,2700.0,2.0,3.0,2100.0,0,0,0,1,2569.0,1,0,0,0,0,0,90
53.5694154,-113.4303633,12.0,3500.0,4.0,2.0,1245.0,0,0,0,1,2569.0,0,0,0,1,0,0,90
53.5177699,-113.4657397,12.0,3300.0,2.0,1.0,805.0,0,0,0,0,2569.0,0,0,0,0,1,0,90
53.4602412,-113.6562056,12.0,1800.0,2.0,2.0,922.0,0,0,1,1,2569.0,0,0,0,0,0,1,90
53.5385598,-113.5181278,6.0,3000.0,2.0,2.0,1067.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5991033,-113.4743757,6.0,1200.0,2.0,1.0,805.0,0,0,0,0,2569.0,0,1,0,0,0,0,90
53.537631,-113.4987842,6.0,1950.0,2.0,1.5,980.0,1,0,0,1,2569.0,1,0,0,0,0,0,90
53.537631,-113.4987842,12.0,1800.0,2.0,1.5,980.0,0,0,0,1,2569.0,1,0,0,0,0,0,90
53.5188285,-113.4877838,12.0,1450.0,2.0,1.0,630.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5188285,-113.4877838,12.0,1450.0,2.0,1.0,800.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5188285,-113.4877838,12.0,1250.0,1.0,1.0,630.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5165079,-113.528086,12.0,2015.0,2.0,2.0,796.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5165079,-113.528086,12.0,0.0,0.0,2.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5474789,-113.6083773,12.0,675.0,1.0,1.0,805.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.4083466,-113.569837,12.0,1425.0,1.0,1.0,600.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5350168,-113.4201868,12.0,1900.0,2.0,1.0,1170.0,0,0,0,0,2569.0,0,0,0,1,0,0,90
53.5421904,-113.499459,6.0,1900.0,2.0,2.0,960.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.4560035,-113.5328788,12.0,1495.0,3.0,1.5,910.0,0,0,0,0,2569.0,0,0,0,0,0,1,90
53.5367754,-113.4975125,6.0,1375.0,1.0,1.0,700.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5905981,-113.6814986,6.0,1600.0,2.0,1.0,900.0,1,0,0,0,2569.0,0,1,0,0,0,0,90
53.5112034,-113.6836606,12.0,2350.0,3.0,2.5,1400.0,0,0,0,0,2569.0,0,0,1,0,0,0,90
53.518925,-113.515656,12.0,1900.0,2.0,1.0,1130.0,1,0,0,0,2569.0,1,0,0,0,0,0,90
53.5344253,-113.6326463,12.0,1650.0,3.0,1.5,1100.0,0,0,1,1,2569.0,0,0,0,0,0,1,90
53.4254054,-113.4548418,12.0,1795.0,2.0,2.0,950.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.4697495,-113.5069496,12.0,2500.0,5.0,2.5,1200.0,0,0,0,0,2569.0,0,0,0,1,0,0,30
53.4532702,-113.5597803,6.0,1900.0,1.0,1.0,1000.0,1,0,0,0,2569.0,1,0,0,0,0,0,90
53.539803,-113.514271,12.0,1100.0,1.0,1.0,650.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5130237,-113.5125343,12.0,1599.0,1.0,1.0,611.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5130237,-113.5125343,12.0,1399.0,1.0,1.0,455.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5842876,-113.4532665,12.0,2000.0,3.0,2.5,1650.0,0,0,0,0,2569.0,0,0,0,1,0,0,90
53.571371,-113.4948569,12.0,975.0,1.0,1.0,700.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.5216915,-113.5081232,12.0,1595.0,2.0,2.0,600.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.5297849,-113.5784531,12.0,950.0,0.0,1.0,600.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5297849,-113.5784531,12.0,1100.0,1.0,1.0,725.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5297849,-113.5784531,12.0,1475.0,3.0,1.5,1100.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5077203,-113.6635114,12.0,1850.0,2.0,2.5,1400.0,0,0,1,0,2569.0,0,0,0,0,0,1,90
53.535407,-113.5033772,12.0,1200.0,1.0,1.0,791.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.535407,-113.5033772,12.0,1700.0,2.0,1.5,1386.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.5261116,-113.4871781,12.0,1200.0,1.0,1.0,675.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5261116,-113.4871781,12.0,1400.0,2.0,1.0,900.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.5261116,-113.4871781,12.0,1500.0,3.0,1.5,1000.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.533651,-113.5908309,12.0,1100.0,1.0,1.0,805.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.533651,-113.5908309,12.0,1300.0,2.0,1.0,805.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.533651,-113.5908309,12.0,1500.0,3.0,1.5,805.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.556137,-113.5364041,12.0,1100.0,1.0,1.0,625.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.556137,-113.5364041,12.0,1250.0,2.0,1.0,850.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.556137,-113.5364041,12.0,1450.0,3.0,1.0,1000.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.556137,-113.5364041,12.0,900.0,0.0,1.0,500.0,0,0,1,0,2569.0,1,0,0,0,0,0,0
53.6063909,-113.4773449,12.0,1195.0,1.0,1.0,701.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.6063909,-113.4773449,12.0,1295.0,2.0,1.0,866.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.6063909,-113.4773449,12.0,1095.0,0.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,0
53.5201724,-113.4990003,12.0,1100.0,0.0,1.0,675.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.5201724,-113.4990003,12.0,1300.0,1.0,1.0,790.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.5201724,-113.4990003,12.0,1500.0,2.0,1.0,1000.0,0,0,0,0,2569.0,1,0,0,0,0,0,0
53.524521005835,-113.441654484131,12.0,1200.0,1.0,1.0,725.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.524521005835,-113.441654484131,6.0,1400.0,2.0,1.0,900.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.524521005835,-113.441654484131,12.0,950.0,0.0,1.0,500.0,0,0,1,0,2569.0,1,0,0,0,0,0,0
53.5036526,-113.5116201,12.0,2600.0,3.0,2.5,1400.0,0,0,0,0,2569.0,0,0,1,0,0,0,90
53.5036526,-113.5116201,12.0,2700.0,3.0,2.5,1500.0,0,0,0,0,2569.0,0,0,1,0,0,0,90
53.5036526,-113.5116201,12.0,1450.0,1.0,1.0,650.0,0,0,0,0,2569.0,0,0,1,0,0,0,90
53.5036526,-113.5116201,12.0,1400.0,1.0,1.0,600.0,0,0,0,0,2569.0,0,0,1,0,0,0,90
53.545338,-113.5181362,12.0,1595.0,2.0,1.0,850.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.545338,-113.5181362,6.0,1595.0,0.0,1.0,450.0,1,0,1,0,2569.0,1,0,0,0,0,0,0
53.5153764,-113.4880372,12.0,1375.0,1.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5153764,-113.4880372,12.0,1550.0,2.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5153764,-113.4880372,12.0,1465.0,2.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,0
53.5153764,-113.4880372,12.0,1255.0,1.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,0
53.5153764,-113.4880372,12.0,1175.0,1.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,30
53.5482503,-113.5772778,12.0,2097.0,3.0,3.5,1600.0,0,0,1,1,2569.0,0,0,0,0,0,1,90
53.5482503,-113.5772778,12.0,1997.0,3.0,3.5,1600.0,0,0,1,1,2569.0,0,0,0,0,0,1,0
53.5482503,-113.5772778,12.0,2097.0,3.0,3.5,1600.0,0,0,1,1,2569.0,0,0,0,0,0,1,0
53.5482503,-113.5772778,12.0,1347.0,1.0,1.0,600.0,0,0,1,1,2569.0,0,0,0,0,0,1,90
53.5482503,-113.5772778,12.0,1272.0,1.0,1.0,600.0,0,0,1,1,2569.0,0,0,0,0,0,1,90
53.5482503,-113.5772778,12.0,1272.0,1.0,1.0,600.0,0,0,1,1,2569.0,0,0,0,0,0,1,0
53.5482503,-113.5772778,12.0,1347.0,1.0,1.0,600.0,0,0,1,1,2569.0,0,0,0,0,0,1,0
53.518255,-113.479372,12.0,1575.0,1.0,1.0,819.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,942.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1825.0,2.0,2.0,1014.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,982.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1575.0,1.0,1.0,820.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,1005.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,899.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,1014.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,974.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1775.0,2.0,2.0,1075.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1975.0,2.0,2.0,920.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1975.0,2.0,2.0,982.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1675.0,1.0,1.0,820.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1675.0,1.0,1.0,819.0,0,0,0,0,2569.0,1,0,0,0,0,0,90
53.518255,-113.479372,12.0,1975.0,2.0,2.0,993.0,0,0,0,0,2569.0,1,0,0,0,0,0,0
53.518255,-113.479372,12.0,1975.0,2.0,2.0,965.0,0,0,0,0,2569.0,1,0,0,0,0,0,30
53.5385316,-113.4979168,12.0,1449.0,2.0,1.0,775.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5385316,-113.4979168,12.0,949.0,1.0,1.0,416.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5385316,-113.4979168,12.0,1199.0,1.0,1.0,625.0,0,0,1,1,2569.0,1,0,0,0,0,0,16
53.5385316,-113.4979168,12.0,1250.0,1.0,1.0,805.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5385316,-113.4979168,3.0,1125.0,0.0,1.0,325.0,1,0,1,1,2569.0,1,0,0,0,0,0,90
53.5385316,-113.4979168,12.0,899.0,0.0,1.0,325.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.570645331569,-113.54652818879,12.0,1200.0,1.0,1.0,700.0,0,0,1,0,2569.0,1,0,0,0,0,0,90
53.570645331569,-113.54652818879,12.0,1775.0,2.0,2.0,875.0,0,0,1,0,2569.0,1,0,0,0,0,0,30
53.4923227,-113.5785055,6.0,1300.0,1.0,1.0,850.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.4923227,-113.5785055,12.0,1550.0,3.0,1.5,1100.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.4923227,-113.5785055,12.0,1450.0,2.0,1.0,785.0,0,0,1,1,2569.0,1,0,0,0,0,0,30
53.5455364,-113.516201,12.0,1295.0,0.0,1.0,534.0,1,0,0,0,2569.0,1,0,0,0,0,0,90
53.5174787,-113.684574,12.0,2600.0,3.0,3.0,1280.0,0,0,1,1,2569.0,0,0,1,0,0,0,90
53.5406177,-113.529746,12.0,999.0,0.0,1.0,390.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5406177,-113.529746,12.0,1149.0,1.0,1.0,505.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5406177,-113.529746,12.0,1449.0,2.0,1.0,790.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5432231,-113.5327105,6.0,1250.0,1.0,1.0,800.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5432231,-113.5327105,6.0,1400.0,2.0,1.0,850.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5432231,-113.5327105,6.0,1150.0,1.0,1.0,750.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5432231,-113.5327105,6.0,1250.0,2.0,1.0,825.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5432231,-113.5327105,12.0,1400.0,3.0,1.0,1000.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.4993588,-113.6404848,6.0,1550.0,2.0,1.0,880.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.4993588,-113.6404848,6.0,1450.0,1.0,1.0,760.0,0,0,1,1,2569.0,1,0,0,0,0,0,90
53.5927158,-116.4411548,6.0,1200.0,2.0,1.0,1400.0,0,0,0,0,6.0,0,1,0,0,0,0,0
53.5850776,-116.433688,12.0,1275.0,3.0,1.0,805.0,0,0,0,0,6.0,0,0,0,1,0,0,0
53.5850776,-116.433688,12.0,1095.0,2.0,1.0,805.0,0,0,0,0,6.0,0,0,0,1,0,0,0
53.587255,-116.446817,12.0,900.0,1.0,1.0,805.0,0,0,0,0,6.0,1,0,0,0,0,0,0
53.587255,-116.446817,12.0,1000.0,2.0,1.0,805.0,0,0,0,0,6.0,1,0,0,0,0,0,0
53.5838577,-116.4556954,6.0,2900.0,4.0,2.0,1398.24,1,0,1,1,6.0,0,0,0,1,0,0,0
56.7825278,-111.449419,12.0,2599.0,3.0,2.5,805.0,0,0,1,1,68.0,0,0,1,0,0,0,0
56.7825278,-111.449419,12.0,1299.0,1.0,1.0,805.0,0,0,1,1,68.0,0,0,1,0,0,0,0
56.730247,-111.451681,12.0,1100.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.730247,-111.451681,12.0,1145.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.730247,-111.451681,12.0,1525.0,3.0,1.5,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.734272,-111.43085,12.0,1125.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.734272,-111.43085,12.0,1270.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7240769,-111.3689647,12.0,1185.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7240769,-111.3689647,12.0,1300.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.734634,-111.423368,12.0,1150.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.734634,-111.423368,12.0,1375.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7206881,-111.3753934,12.0,1160.0,1.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.721817987322,-111.37356463862,12.0,1185.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.721817987322,-111.37356463862,12.0,1310.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.710705,-111.383252,6.0,1400.0,2.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.721095,-111.377119,12.0,1150.0,1.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.721095,-111.377119,12.0,1250.0,1.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.728484,-111.385748,12.0,1200.0,1.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.731103,-111.377826,12.0,1095.0,0.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.731103,-111.377826,12.0,1220.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.713601,-111.3668933,6.0,1550.0,3.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.723725,-111.369187,12.0,1375.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.723725,-111.369187,12.0,1665.0,3.0,1.5,805.0,0,0,1,1,68.0,1,0,0,0,0,0,29
56.720292,-111.376242,12.0,1100.0,1.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.720292,-111.376242,12.0,1250.0,2.0,1.0,805.0,0,0,0,0,68.0,1,0,0,0,0,0,0
56.730762,-111.45087,12.0,1185.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.73002,-111.442725,12.0,1420.0,2.0,2.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7538801,-111.4494986,12.0,1500.0,2.0,2.0,914.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.731543801326,-111.38570458463,12.0,1250.0,1.0,1.0,600.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.731543801326,-111.38570458463,12.0,1450.0,2.0,1.0,700.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.731543801326,-111.38570458463,12.0,1500.0,3.0,1.5,1100.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.731543801326,-111.38570458463,12.0,1250.0,1.0,1.0,600.0,1,0,1,1,68.0,1,0,0,0,0,0,0
56.731543801326,-111.38570458463,12.0,1450.0,2.0,1.0,700.0,1,0,1,1,68.0,1,0,0,0,0,0,0
56.731543801326,-111.38570458463,12.0,1500.0,3.0,1.5,1100.0,1,0,1,1,68.0,1,0,0,0,0,0,0
56.753002,-111.4501081,12.0,2200.0,2.0,2.5,805.0,0,0,1,1,68.0,0,0,0,0,0,1,0
56.734107,-111.431301,12.0,1070.0,1.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.734107,-111.431301,12.0,1165.0,2.0,1.0,805.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.756951,-111.464712,12.0,1700.0,2.0,2.0,1062.0,0,0,1,1,68.0,0,0,0,0,0,1,0
56.7532406,-111.4483037,12.0,1400.0,1.0,1.0,632.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7532406,-111.4483037,12.0,1600.0,2.0,2.0,914.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7620575,-111.4568891,12.0,1550.0,1.0,1.0,547.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.7620575,-111.4568891,12.0,1650.0,2.0,2.0,948.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.724104,-111.370349,12.0,1250.0,1.0,1.0,700.0,0,0,1,1,68.0,1,0,0,0,0,0,0
56.75125954892,-111.440194460327,3.0,800.0,1.0,1.0,805.0,1,0,0,0,68.0,1,0,0,0,0,0,0
