rentfaster_id,city,province,address,latitude,longitude,type,price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,lease_term_months,availability_days
562415,Edmonton,Alberta,Heritage Valley,53.3971631,-113.5777102,apartment,800.0,1.0,1.0,1500.0,1,0,0,0,6,0
530038,Edmonton,Alberta,15718 111 Street Northwest,53.6190765,-113.5145104,house,3500.0,3.0,2.5,2200.0,1,0,1,1,6,0
567939,Edmonton,Alberta,2013 Maple Road Northwest,53.467063,-113.3487885,duplex,2250.0,3.0,2.5,1435.0,0,0,0,0,12,0
539079,Edmonton,Alberta,15004 89 Avenue Northwest,53.5214557,-113.5801644,house,1895.0,3.0,2.5,1250.0,0,0,1,1,12,0
490880,Edmonton,Alberta,10011 116 St NW,53.5392416,-113.5209188,apartment,1800.0,2.0,1.5,1100.0,2,0,0,0,12,0
528818,Edmonton,Alberta,11619 Saskatchewan Drive Northwest,53.5305039,-113.5317891,house,4999.0,4.0,3.5,4000.0,1,0,1,1,6,0
567721,Edmonton,Alberta,11804 22 Ave SW,53.4093053,-113.5310442,apartment,1725.0,2.0,1.0,700.0,0,0,1,1,12,0
525080,Edmonton,Alberta,10434 138 Street Northwest,53.5474756,-113.5601115,house,2900.0,4.0,1.0,1493.0,0,0,0,0,12,0
524066,Edmonton,Alberta,7505 105A Street Northwest,53.5115398,-113.5023796,house,1500.0,3.0,1.0,1000.0,0,0,0,0,12,0
547781,Edmonton,Alberta,2069 Maple Road Northwest,53.4688017,-113.3492873,basement,1100.0,1.0,1.0,495.0,0,0,0,0,12,0
567832,Edmonton,Alberta,10024 Jasper Ave,53.5413493,-113.4914845,apartment,1120.0,1.0,1.0,400.0,1,0,0,0,12,0
261489,Edmonton,Alberta,9909 104 Street NW,53.537967681789,-113.499014646033,apartment,1400.0,1.0,1.0,700.0,1,0,0,0,3,0
527853,Edmonton,Alberta,42 Ebbers Close NW,53.6077784,-113.4089223,apartment,1200.0,1.0,1.0,560.0,0,0,0,0,12,0
525343,Edmonton,Alberta,Minchau,53.4647186,-113.4008926,house,2500.0,3.0,2.0,2000.0,0,0,0,1,12,0
513738,Edmonton,Alberta,8309 14 Ave SW,53.4207044,-113.4600792,apartment,700.0,1.0,1.5,2100.0,2,0,0,0,6,0
556664,Edmonton,Alberta,Allendale,53.5055116,-113.5048332,apartment,800.0,1.0,1.0,700.0,1,0,0,0,12,0
567190,Edmonton,Alberta,8922 144 Avenue Northwest,53.60619527852,-113.479529045508,townhouse,1250.0,2.0,1.0,900.0,0,0,0,0,12,0
560865,Edmonton,Alberta,1472 (Bsmt) Keswick Drive Southwest - Bsmt Edmonton AB T6W 1A5,53.412804,-113.6348663,basement,995.0,1.0,1.0,576.0,0,0,0,0,12,0
425494,Edmonton,Alberta,14524 56 Street Northwest,53.61346253252,-113.42304925572,townhouse,2000.0,3.0,1.5,2100.0,0,0,0,0,12,0
366339,Edmonton,Alberta,6934 23 Ave SW,53.4114843,-113.4495277,apartment,650.0,3.0,2.5,1600.0,2,0,0,0,6,0
313028,Edmonton,Alberta,9939 Jasper Avenue,53.5410853,-113.4889028,apartment,1635.0,1.0,1.0,721.0,0,0,1,1,12,0
567330,Edmonton,Alberta,10015 119 Street Northwest,53.5403483,-113.5263066,apartment,1295.0,1.0,1.0,825.0,0,0,0,0,12,0
311684,Edmonton,Alberta,10614 103 Street Northwest,53.5502087,-113.4978886,apartment,1200.0,1.0,1.0,750.0,0,0,1,1,12,0
561069,Edmonton,Alberta,7607 13 Avenue Northwest,53.4434951,-113.4519717,house,1980.0,3.0,1.5,1300.0,1,0,0,0,12,0
529770,Edmonton,Alberta,Walker,53.42306091816,-113.438723496959,apartment,700.0,1.0,1.5,87.5,1,0,0,0,12,0
439090,Edmonton,Alberta,14305 121 Street Northwest,53.6050679,-113.5289433,townhouse,1350.0,2.0,1.5,985.0,0,0,1,1,6,0
525325,Edmonton,Alberta,Edgemont,53.4772542,-113.6648186,basement,1300.0,1.0,1.0,558.0,0,0,0,0,12,0
566473,Edmonton,Alberta,7805 159 STreet NW,53.5103556,-113.5959098,apartment,1695.0,2.0,1.5,1059.0,0,0,1,1,12,0
564921,Edmonton,Alberta,12841 65 Street,53.5872673,-113.441102,apartment,1400.0,2.0,1.0,882.0,0,0,1,1,12,0
567156,Edmonton,Alberta,9836 149 Street NW,53.5369047,-113.5784999,apartment,1050.0,1.0,1.0,700.0,0,0,1,0,12,0
567011,Edmonton,Alberta,15636 15 Avenue SW,53.4190117,-113.5922651,house,3500.0,5.0,5.0,3388.0,0,0,1,1,12,0
565967,Edmonton,Alberta,10620 99 Avenue,53.5372645,-113.503902,apartment,1845.0,1.0,1.0,650.0,0,0,0,0,6,0
327508,Edmonton,Alberta,10238 103 St NW,53.543973998448,-113.497969628836,apartment,3250.0,2.0,2.0,831.0,1,0,0,0,12,0
461493,Edmonton,Alberta,13802 102 Avenue Northwest,53.54328532289,-113.560182,house,2000.0,2.0,2.0,1062.0,0,0,0,0,6,0
566805,Edmonton,Alberta,10121 80 Avenue NW,53.5157006,-113.4923224,apartment,1599.0,1.0,1.0,602.0,0,0,1,1,12,0
486563,Edmonton,Alberta,5123 168A Avenue Northwest,53.6305865,-113.4145201,duplex,1950.0,3.0,2.5,1450.0,0,0,1,1,12,0
564980,Edmonton,Alberta,Cavanagh blvd SW,53.4095106,-113.5163808,duplex,1375.0,1.0,1.0,565.0,1,0,0,0,12,0
405317,Edmonton,Alberta,10360 102 Street Northwest,53.5460192,-113.495815,apartment,2500.0,1.0,1.0,568.0,1,0,0,0,12,0
566103,Edmonton,Alberta,6905 25 Avenue Southwest,53.4097705,-113.4470561,townhouse,1600.0,1.0,1.0,500.0,0,0,0,0,12,0
526819,Edmonton,Alberta,4147 122 Street Northwest,53.4783284,-113.5451816,house,2500.0,3.0,1.5,1100.0,0,0,0,0,3,0
565886,Edmonton,Alberta,22047 82 Avenue Northwest,53.5155928,-113.6973825,basement,1150.0,1.0,1.0,627.0,0,0,0,0,12,0
257014,Edmonton,Alberta,10184 92 Street Northwest,53.547542116962,-113.47242300105,house,1395.0,3.0,1.0,1100.0,0,0,1,0,6,0
566091,Edmonton,Alberta,10136 104 Street Northwest,53.5418331,-113.4995046,apartment,3000.0,2.0,2.0,1215.0,0,0,0,0,12,0
305121,Edmonton,Alberta,22130 Stony Plain Road Northwest,53.542383,-113.699666,apartment,1100.0,0.0,1.0,300.0,1,1,0,0,3,0
293531,Edmonton,Alberta,Clareview,53.609258930221,-113.404129463671,apartment,699.0,1.0,1.0,1540.0,1,0,0,0,3,0
506711,Edmonton,Alberta,5052 Mcluhan Road Northwest,53.4375249,-113.5631151,house,4200.0,3.0,3.5,3000.0,0,0,1,1,12,0
469519,Edmonton,Alberta,10255 114 Street Northwest,53.5442723,-113.517101,house,1850.0,3.0,1.0,1500.0,0,0,1,1,12,0
565721,Edmonton,Alberta,17404 64 Avenue Northwest,53.5007493,-113.623455,apartment,1500.0,1.0,1.0,625.0,1,0,0,0,12,0
565521,Edmonton,Alberta,10837 83 Avenue,53.5188809,-113.5110976,apartment,1675.0,1.0,1.0,712.0,0,0,1,1,12,0
483293,Edmonton,Alberta,Windsor Park,53.5270557,-113.5311571,house,550.0,7.0,2.0,2600.0,2,0,0,0,12,0
390394,Edmonton,Alberta,10309 107 St NW,53.5453048,-113.5041904,apartment,1750.0,1.0,1.0,900.0,1,0,0,0,12,0
563170,Edmonton,Alberta,Kilkenny,53.6154688,-113.4601546,apartment,700.0,2.0,2.5,200.0,1,2,0,0,6,0
565011,Edmonton,Alberta,24 Lakewood Village Northwest,53.4592602,-113.4392699,townhouse,1850.0,3.0,1.5,968.0,0,0,0,0,12,0
565308,Edmonton,Alberta,3642 117 Avenue Northwest,53.5696797,-113.3989656,apartment,1400.0,2.0,1.0,800.0,1,0,0,0,12,0
268308,Edmonton,Alberta,8125-110 St,53.517128,-113.5149832,apartment,1650.0,2.0,1.5,1030.0,2,0,0,0,12,0
564501,Edmonton,Alberta,10045 117 St NW,53.5402042,-113.5226112,apartment,1500.0,1.0,1.0,773.72,0,0,0,0,12,0
564788,Edmonton,Alberta,10645 106 Street,53.55082,-113.5025312,apartment,1500.0,2.0,1.0,1200.0,0,0,0,0,12,0
536670,Edmonton,Alberta,11041 86 Ave,53.5217191,-113.5169903,apartment,2050.0,2.0,1.0,827.0,0,0,1,1,12,0
506754,Edmonton,Alberta,8510 111 Street Northwest,53.5214693,-113.5178339,apartment,660.0,4.0,1.0,235.0,1,0,0,0,6,0
565055,Edmonton,Alberta,9381 222 Street Northwest,53.540043,-113.6975266,house,2300.0,3.0,2.5,1581.0,0,0,1,1,12,0
560154,Edmonton,Alberta,10323 121 Street Northwest,53.5451886,-113.5305065,townhouse,2900.0,3.0,3.0,2000.0,0,0,0,0,12,0
531465,Edmonton,Alberta,10360 102 St NW,53.5458997,-113.4960541,apartment,4900.0,3.0,2.5,1691.0,0,0,1,1,12,0
452123,Edmonton,Alberta,9610 149 Street Northwest,53.5336045,-113.5784416,apartment,1095.0,2.0,1.0,989.0,0,0,1,0,12,0
447684,Edmonton,Alberta,8908 116 Street NW,53.5250851,-113.5311277,apartment,700.0,4.0,1.0,1800.0,1,0,0,0,12,0
538581,Edmonton,Alberta,10403 116 Avenue Northwest,53.5663228,-113.4994364,apartment,725.0,9.0,4.0,4600.0,1,0,0,0,6,0
529297,Edmonton,Alberta,4881 Alwood Point SW,53.3968322,-113.5398607,duplex,1799.0,3.0,2.5,1500.0,0,0,1,1,12,0
515264,Edmonton,Alberta,10355 93 Street,53.5489344,-113.4768052,apartment,1000.0,1.0,1.0,680.0,0,0,0,0,12,0
305357,Edmonton,Alberta,11116 95A Street Northwest,53.5600772,-113.4889839,apartment,875.0,1.0,1.0,1200.0,2,0,0,0,6,0
397953,Edmonton,Alberta,11015 83 St NW,53.558613,-113.468462,apartment,1250.0,2.0,1.0,900.0,0,0,1,0,12,0
562948,Edmonton,Alberta,10821 128 Street Northwest,53.55329,-113.5425138,apartment,975.0,1.0,1.0,3000.0,1,0,0,0,6,0
259103,Edmonton,Alberta,8210 182 St,53.5158127,-113.6377704,apartment,1550.0,2.0,1.0,870.0,0,0,1,1,6,0
518136,Edmonton,Alberta,10131 - 10141 154 Street,53.5427936,-113.5864277,apartment,1100.0,1.0,1.0,642.0,0,0,1,1,12,0
483932,Edmonton,Alberta,11434 76 Ave NW,53.5125017,-113.5275665,apartment,700.0,2.0,1.0,3500.0,0,0,0,0,12,0
540448,Edmonton,Alberta,9503 101 Ave NW,53.5380009,-113.512493,apartment,3500.0,3.0,2.0,1177.0,0,0,1,1,12,0
535364,Edmonton,Alberta,5250 Chapelle Road SW,53.4002399,-113.57262,townhouse,2100.0,3.0,2.5,1403.0,0,0,1,1,12,0
294792,Edmonton,Alberta,10047 109 Street Northwest,53.5401789,-113.507878,apartment,1032.0,0.0,1.0,448.0,0,0,1,0,12,0
482716,Edmonton,Alberta,9910 104 ST,53.5376424,-113.4996188,apartment,1000.0,0.0,1.0,400.0,0,0,0,0,12,0
250647,Edmonton,Alberta,10411 105th Avenue,53.546919384229,-113.49966655952,apartment,1540.0,2.0,2.0,916.0,0,0,1,1,12,0
549379,Edmonton,Alberta,7423 Elmer Road Northwest,53.4698324,-113.6736182,townhouse,2200.0,3.0,2.5,1500.0,1,0,1,1,6,0
288658,Edmonton,Alberta,150-8930 Jasper Ave. NW,53.5526427,-113.4739792,apartment,1379.0,1.0,1.0,736.0,0,0,1,1,12,43
545126,Edmonton,Alberta,9033 184th Street NW,53.524976,-113.643608,apartment,1555.0,2.0,1.0,860.0,0,0,1,1,12,0
415566,Edmonton,Alberta,11405 132 St NW,53.563705,-113.549995,apartment,1035.0,1.0,1.0,800.0,0,0,1,1,12,16
357176,Edmonton,Alberta,7611 172 St. NW,53.5081932,-113.6166221,apartment,1379.0,1.0,1.0,600.0,0,0,1,1,12,43
288631,Edmonton,Alberta,8708 106 St. NW,53.5228544,-113.5039201,apartment,1544.0,1.0,1.0,755.0,0,0,1,0,12,30
496614,Edmonton,Alberta,823 Daniels Way Southwest,53.3988537,-113.5426144,apartment,1325.0,1.0,1.0,660.0,0,0,1,1,12,30
288641,Edmonton,Alberta,10615 47 Ave. NW,53.484775,-113.505067,apartment,1529.0,1.0,1.0,913.0,0,0,1,0,12,42
271878,Edmonton,Alberta,466 MacEwan Road SW,53.427564,-113.536821,apartment,1760.0,1.0,1.0,850.0,0,0,0,0,12,29
359929,Edmonton,Alberta,17916 78 Street NW,53.64205,-113.46598,apartment,1529.0,1.0,1.0,593.0,0,0,1,1,12,30
509644,Edmonton,Alberta,7969 91 Avenue,53.5256641,-113.4537666,apartment,2050.0,3.0,2.5,1276.0,0,0,1,1,12,30
275871,Edmonton,Alberta,9925 Jasper Ave NW,53.5410853,-113.4883582,apartment,1210.0,0.0,1.0,453.0,0,0,0,0,12,29
352857,Edmonton,Alberta,9810 105 St NW,53.536096,-113.5015692,apartment,1480.0,1.0,1.0,600.0,0,0,0,0,12,29
567118,Edmonton,Alberta,2701 Maple Way NW,53.48011615256,-113.34800037567,apartment,1650.0,2.0,2.0,744.0,0,0,1,1,12,14
571086,Edmonton,Alberta,12832 205 Street Northwest,53.5876499,-113.67603,duplex,2500.0,3.0,2.5,1860.0,0,0,1,1,12,0
571906,Edmonton,Alberta,9347 221 Street Northwest,53.5288808,-113.6984701,house,2300.0,3.0,2.5,1444.0,0,0,1,1,12,0
294276,Edmonton,Alberta,17119 64 Ave. NW,53.500203,-113.619374,apartment,1249.0,1.0,1.0,636.0,0,0,1,1,12,0
288636,Edmonton,Alberta,10711 Saskatchewan Dr.,53.5232455,-113.5070034,apartment,1266.0,1.0,1.0,592.0,0,0,1,1,12,36
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,apartment,1309.0,1.0,1.0,900.0,0,0,1,0,12,0
288629,Edmonton,Alberta,10020 115 St. NW,53.539478,-113.519977,apartment,1407.0,1.0,1.0,750.0,0,0,1,1,12,30
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,apartment,1394.0,1.0,1.0,771.0,0,0,1,0,12,0
288663,Edmonton,Alberta,3624 119 St. NW,53.471735,-113.53969,apartment,1369.0,1.0,1.0,644.0,0,0,1,1,12,0
294279,Edmonton,Alberta,15503 87 Ave. NW,53.5193935,-113.5884839,apartment,1299.0,1.0,1.0,734.0,0,0,1,0,12,17
288681,Edmonton,Alberta,3741 16A Ave. NW,53.4449102,-113.40228,townhouse,1509.0,2.0,1.0,1175.0,0,0,1,1,12,30
294284,Edmonton,Alberta,113-17139 69 Ave. NW,53.5063101,-113.6171564,apartment,1549.0,2.0,1.0,737.0,0,0,1,1,12,0
288644,Edmonton,Alberta,13124 126 St. NW,53.5908066,-113.5397126,apartment,1299.0,1.0,1.0,775.0,0,0,1,1,12,17
289646,Edmonton,Alberta,9820 104 St. NW,53.536248,-113.499585,apartment,1578.0,2.0,1.0,1164.0,0,0,1,0,12,20
288649,Edmonton,Alberta,121 St.& 152 Ave.,53.6140362,-113.5304736,townhouse,1669.0,3.0,1.0,1200.0,0,0,1,1,12,0
288633,Edmonton,Alberta,155 Royal Rd.,53.4822482,-113.5402311,apartment,1489.0,2.0,1.0,900.0,0,0,1,1,12,0
294270,Edmonton,Alberta,17104 75 Ave.,53.5068691,-113.6177004,apartment,1439.0,2.0,1.0,838.0,0,0,1,1,12,0
288673,Edmonton,Alberta,5314 Riverbend Rd.,53.4913832,-113.5788479,apartment,1489.0,2.0,1.0,958.0,0,0,1,1,12,43
566559,Edmonton,Alberta,11715 124 Street,53.5689401,-113.5356144,apartment,1100.0,1.0,1.0,700.0,0,0,1,1,12,14
373527,Edmonton,Alberta,1828 Keene Crescent,53.4179015,-113.6173984,apartment,1958.0,3.0,2.0,1048.0,0,0,1,1,12,33
572067,Edmonton,Alberta,Hillview,53.4669195,-113.4329257,basement,1500.0,2.0,1.0,1170.0,0,0,0,0,12,14
570891,Edmonton,Alberta,Cy Becker,53.6305838,-113.4090269,house,750.0,3.0,2.5,1800.0,0,0,0,0,12,14
491035,Edmonton,Alberta,2610 Maple Way,53.47687,-113.34911,townhouse,1960.0,3.0,2.5,1510.0,0,0,1,1,6,30
570271,Edmonton,Alberta,Walker,53.415373,-113.4209794,duplex,2400.0,4.0,2.5,1700.0,0,0,0,0,12,14
537033,Edmonton,Alberta,Walker,53.415373,-113.4209794,house,2400.0,4.0,2.5,1700.0,0,0,0,0,12,14
572319,Edmonton,Alberta,8311 76 Avenue Northwest,53.5120723,-113.4557072,apartment,1400.0,1.0,1.0,600.0,0,0,0,0,12,14
327967,Edmonton,Alberta,10524 77 Ave NW,53.513422,-113.501745,apartment,2400.0,2.0,2.0,950.0,1,0,0,0,6,14
572316,Edmonton,Alberta,8311 76 Avenue Northwest,53.5120723,-113.4557072,basement,1300.0,2.0,1.0,800.0,0,0,0,0,12,14
570691,Edmonton,Alberta,Ozerna,53.6215657,-113.4455073,house,2000.0,3.0,2.0,1500.0,0,0,1,1,12,14
572054,Edmonton,Alberta,465 Edgemont Drive,53.464021407372,-113.678693536246,house,2500.0,3.0,3.0,1550.0,0,0,0,0,12,14
570166,Edmonton,Alberta,1158 Aster Boulevard,53.4504137,-113.3636792,townhouse,2000.0,2.0,2.5,1100.0,0,0,0,0,12,14
571921,Edmonton,Alberta,Kinglet Gardens,53.5728509,-113.6925982,house,2200.0,3.0,2.5,1510.0,0,0,0,0,12,14
569492,Edmonton,Alberta,8516 76 Avenue Northwest,53.5125334,-113.4593461,basement,1500.0,1.0,1.0,750.0,0,0,0,0,12,14
571908,Edmonton,Alberta,3901 Chrustawka Place Southwest,53.4063411,-113.5879782,basement,1350.0,1.0,1.0,625.0,0,0,0,0,12,14
570861,Edmonton,Alberta,Cy Becker,53.6305838,-113.4090269,house,2350.0,3.0,2.5,1800.0,0,0,0,0,12,14
569047,Edmonton,Alberta,12008 101 Street Northwest,53.5738728,-113.4941216,house,1700.0,3.0,1.0,1000.0,0,0,1,0,12,14
570178,Edmonton,Alberta,3901 Chrustawka Place Southwest,53.4063411,-113.5879782,house,2550.0,3.0,2.5,1582.0,0,0,0,0,12,14
572029,Edmonton,Alberta,Kinglet Gardens,53.5726888,-113.692325,house,3800.0,3.0,2.5,1450.0,1,0,0,0,3,14
571996,Edmonton,Alberta,4207 103 Avenue Northwest,53.5445335,-113.408581,house,1795.0,3.0,1.0,1050.0,0,0,1,1,12,14
571339,Edmonton,Alberta,8122 106 Street,53.5177116,-113.504074,apartment,1626.0,1.0,1.0,705.0,0,0,1,1,12,14
570064,Edmonton,Alberta,17447 98A Ave,53.533697,-113.6230148,apartment,1599.0,2.0,2.0,989.0,0,0,1,1,12,14
571284,Edmonton,Alberta,11825 62 Street Northwest,53.5711059,-113.4364347,house,1400.0,2.0,1.0,860.0,0,0,1,1,12,14
571447,Edmonton,Alberta,10625 83 Ave NW,53.5188822,-113.5048166,apartment,1650.0,1.0,1.0,630.0,1,0,0,0,12,14
568074,Edmonton,Alberta,1432 Cherniak Way Southwest,53.4103406,-113.5153537,duplex,2200.0,3.0,2.5,1450.0,0,0,1,1,12,14
493974,Edmonton,Alberta,920 172 Street Southwest,53.4256494,-113.6165764,townhouse,1975.0,3.0,1.5,1369.0,0,0,0,0,12,14
467727,Edmonton,Alberta,12050 17 Avenue Southwest,53.4163895,-113.5301018,townhouse,2200.0,3.0,2.5,1288.0,0,0,0,0,12,14
553425,Edmonton,Alberta,9311 Pear Link Southwest,53.4017698,-113.4687446,basement,995.0,1.0,1.0,700.0,0,0,1,1,12,14
478384,Edmonton,Alberta,5879 Sutter Place Northwest,53.4435547,-113.5874946,house,2050.0,3.0,2.5,1350.0,0,0,1,1,12,14
571059,Edmonton,Alberta,10134 100 Street Northwest,53.5419928,-113.4908483,apartment,1700.0,1.0,1.0,560.0,1,0,0,0,12,14
281801,Edmonton,Alberta,7293 South Terwillegar Dr NW,53.4351951,-113.5797286,townhouse,2300.0,3.0,2.5,1713.0,0,0,1,1,12,14
570875,Edmonton,Alberta,Mayfield,53.5552278,-113.6049298,house,2000.0,3.0,1.0,1200.0,0,0,1,0,12,14
456295,Edmonton,Alberta,Albany,53.6313055,-113.548547,basement,1300.0,1.0,1.0,950.0,0,0,0,0,12,14
419468,Edmonton,Alberta,Bonnie Doon,53.526471,-113.4728649,basement,1350.0,1.0,1.0,785.0,2,0,0,0,6,14
294265,Edmonton,Alberta,175 St. & 92 Ave. NW,53.5273443,-113.622227,townhouse,1599.0,2.0,1.0,1175.0,0,0,1,1,12,22
569284,Edmonton,Alberta,11912 18 Avenue Southwest,53.4148901,-113.5296054,duplex,2195.0,3.0,3.5,1250.0,0,0,1,1,12,14
285073,Edmonton,Alberta,3425 19 St NW,53.4686882,-113.3717356,apartment,1650.0,2.0,2.0,890.0,0,0,0,0,12,14
569166,Edmonton,Alberta,Lewis Estate,53.5253972,-113.6859122,apartment,700.0,1.0,1.0,700.0,1,0,0,0,12,14
498369,Edmonton,Alberta,Terwillegar,53.4531934,-113.5824301,house,2495.0,4.0,3.5,1600.0,0,0,0,0,12,14
558779,Edmonton,Alberta,11642 90 Street Northwest,53.5685792,-113.4800381,basement,1200.0,1.0,1.0,515.0,0,0,0,0,12,14
436255,Edmonton,Alberta,10045 117 St NW,53.5402042,-113.5226112,apartment,1650.0,2.0,1.5,1190.0,0,0,0,0,12,14
568046,Edmonton,Alberta,"1434 Cherniak Way Southwest, Edmonton, AB, Canada",53.408734,-113.5091222,duplex,2200.0,3.0,2.5,1450.0,0,0,0,0,12,14
476563,Edmonton,Alberta,10610 82 Street Northwest,53.5496601,-113.4544437,apartment,1950.0,2.0,2.0,1164.0,0,0,1,1,12,14
571825,Edmonton,Alberta,Beverly Heights,53.5692794,-113.4139411,house,1650.0,3.0,1.0,1107.0,0,0,0,0,12,16
288652,Edmonton,Alberta,9947 Saskatchewan Dr.,53.5263053,-113.4884963,apartment,1304.0,1.0,1.0,572.0,0,0,1,1,12,24
377484,Edmonton,Alberta,1736 51 Street Northwest,53.4474769,-113.420984,house,1725.0,3.0,1.5,1100.0,0,0,1,1,6,17
288630,Edmonton,Alberta,11230 St.Albert Trail,53.5620656,-113.5444608,apartment,1413.0,1.0,1.0,810.0,0,0,1,0,12,19
572626,Edmonton,Alberta,11539 16 Avenue Southwest,53.4165457,-113.5256603,house,2950.0,4.0,2.5,2000.0,0,0,0,0,12,20
288637,Edmonton,Alberta,15123 45 Ave. NW,53.483854,-113.582672,apartment,1489.0,2.0,1.0,859.0,0,0,1,1,12,20
288661,Edmonton,Alberta,9830 105 St. NW,53.536614,-113.501592,apartment,965.0,0.0,1.0,311.0,0,0,0,1,12,43
460680,Edmonton,Alberta,17104 75 Ave. NW,53.5075731,-113.6177012,apartment,1279.0,1.0,1.0,600.0,0,0,1,1,12,37
294277,Edmonton,Alberta,8905 184 St. NW,53.5237146,-113.6410085,apartment,1359.0,1.0,1.0,787.0,0,0,1,1,12,20
446491,Edmonton,Alberta,10310 102 St NW,53.5450299,-113.49616,apartment,1668.0,1.0,1.0,628.0,0,0,1,1,6,21
288642,Edmonton,Alberta,101-3116 116A Ave. NW,53.5688961,-113.3893774,apartment,1179.0,1.0,1.0,564.0,0,0,1,1,12,43
288623,Edmonton,Alberta,10350 122 St. NW,53.546194052241,-113.53271226085,apartment,1649.0,2.0,1.5,1100.0,0,0,1,1,12,23
288669,Edmonton,Alberta,East Parkview Estates,53.5688633,-113.3906294,townhouse,1559.0,3.0,1.0,900.0,0,0,1,1,12,25
545123,Edmonton,Alberta,8808 - 165th St. NW,53.524157,-113.611016,apartment,1235.0,1.0,1.0,900.0,0,0,1,1,12,34
572153,Edmonton,Alberta,5404 101A Avenue Northwest,53.5424603,-113.4218017,house,2750.0,5.0,2.0,1100.0,0,0,1,1,12,27
570622,Edmonton,Alberta,Crystallina Nera,53.6403961,-113.4641601,townhouse,2100.0,2.0,2.5,1500.0,0,0,1,0,12,27
345133,Edmonton,Alberta,7551 80 Avenue,53.5159177,-113.4460453,duplex,2750.0,4.0,3.5,2400.0,0,0,0,0,6,28
521329,Edmonton,Alberta,"20, 15215 126 Street",53.6159525,-113.5375287,house,1575.0,2.0,2.5,2160.0,0,0,0,0,12,29
567745,Edmonton,Alberta,1211 16 Avenue NW,53.4504223,-113.3618586,house,2400.0,4.0,3.0,1600.0,0,0,0,0,12,29
273149,Edmonton,Alberta,10515 99th Ave. NW,53.544389,-113.490927,apartment,1500.0,1.0,1.0,581.0,0,0,1,1,12,29
483500,Edmonton,Alberta,16035 132 St NW,53.6222921,-113.5515143,apartment,1950.0,2.0,2.0,1028.0,0,0,0,0,12,29
536882,Edmonton,Alberta,3715 Whitelaw Ln NW,53.440856,-113.6125434,apartment,1599.0,1.0,1.0,700.0,0,0,0,0,12,29
531960,Edmonton,Alberta,BSMT 22204 87 Avenue Northwest,53.5213899,-113.69931,basement,1125.0,1.0,1.0,622.0,0,0,1,1,12,29
555838,Edmonton,Alberta,9725 119 Ave NW,53.5718034,-113.4934371,apartment,1100.0,1.0,1.0,750.0,0,0,0,0,12,29
520963,Edmonton,Alberta,Windermere,53.439350032672,-113.612565018555,house,2599.0,5.0,3.5,2400.0,0,0,0,1,12,30
336439,Edmonton,Alberta,10136 95 St,53.5442675,-113.4784933,apartment,850.0,0.0,1.0,280.0,0,0,0,0,12,30
272757,Edmonton,Alberta,3303 18th Ave NW,53.4471948,-113.3909032,apartment,1738.0,2.0,1.0,859.0,0,0,1,1,12,30
572412,Edmonton,Alberta,4205 30 Street Northwest,53.4791478,-113.3873584,townhouse,1950.0,3.0,1.5,1153.0,0,0,1,1,12,30
434172,Edmonton,Alberta,6435 King Wynd SW,53.4133537,-113.6325462,basement,1100.0,1.0,1.0,636.0,0,0,1,1,12,30
522140,Edmonton,Alberta,10611 117 St NW,53.5502234,-113.5227058,apartment,2200.0,2.0,2.0,896.0,1,0,1,1,6,30
572607,Edmonton,Alberta,Kernohan,53.5958594,-113.3821355,townhouse,1590.0,3.0,1.0,1000.0,0,0,1,0,12,30
470337,Edmonton,Alberta,10326 121 Street Northwest,53.5453511,-113.5314401,townhouse,1750.0,2.0,2.0,1200.0,0,0,1,1,12,30
479640,Edmonton,Alberta,Windermere,53.426540962056,-113.62509450734,basement,1300.0,1.0,1.0,974.0,0,0,0,0,12,30
518938,Edmonton,Alberta,15210 109 Avenue Northwest,53.5543368,-113.5838902,townhouse,2025.0,2.0,3.0,1200.0,0,0,1,1,12,30
408747,Edmonton,Alberta,2204 118 Street Northwest,53.4525253,-113.5328437,apartment,1450.0,2.0,1.0,887.0,0,0,1,1,12,30
571926,Edmonton,Alberta,603 Orchards Boulevard Southwest,53.4052937,-113.4657107,townhouse,2100.0,3.0,2.5,1411.0,0,0,1,1,12,30
270506,Edmonton,Alberta,6133 Stanton Dr SW,53.420539,-113.4454954,apartment,1728.0,2.0,1.0,859.0,0,0,1,1,12,30
528916,Edmonton,Alberta,10403 98 Avenue Northwest,53.5351477,-113.4996735,apartment,2000.0,2.0,2.0,1015.0,0,0,1,1,12,30
273885,Edmonton,Alberta,9230 213th St NW,53.5274927,-113.6870769,apartment,1728.0,2.0,1.0,860.0,0,0,1,1,12,30
572507,Edmonton,Alberta,11915 106 Ave NW,53.5488044,-113.527798,apartment,1900.0,2.0,2.0,1100.0,0,0,0,0,12,30
509354,Edmonton,Alberta,5712 Cautley Crescent Southwest,53.40045,-113.58957,house,2400.0,3.0,2.5,1600.0,0,0,0,0,12,30
278945,Edmonton,Alberta,1745 Cunningham Way SW,53.407248,-113.529935,apartment,1768.0,2.0,2.0,954.0,0,0,1,1,12,30
569316,Edmonton,Alberta,Tamarack,53.4581895,-113.3680912,duplex,2149.0,3.0,3.0,1450.0,0,0,0,0,12,30
