rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,furnishing,smoking,cats,dogs,location_freq,price_sq_ft,availability_days
255026,Edmonton,Alberta,3811/3815 107 Street,53.4743769,-113.508061,12,apartment,1150.0,1.0,1.0,882.0,False,False,True,False,1684.0,1.3,61
271878,Edmonton,Alberta,466 MacEwan Road SW,53.427564,-113.536821,12,apartment,1760.0,1.0,1.0,850.0,False,False,False,False,1684.0,2.07,29
359929,Edmonton,Alberta,17916 78 Street NW,53.64205,-113.46598,12,apartment,1529.0,1.0,1.0,593.0,False,False,True,True,1684.0,2.58,30
303434,Edmonton,Alberta,14519/14525 92 Street,53.607945,-113.480369,12,apartment,1299.0,2.0,1.0,882.0,False,False,True,False,1684.0,1.47,30
509644,Edmonton,Alberta,7969 91 Avenue,53.5256641,-113.4537666,12,apartment,2050.0,3.0,2.5,1276.0,False,False,True,True,1684.0,1.61,30
275871,Edmonton,Alberta,9925 Jasper Ave NW,53.5410853,-113.4883582,12,apartment,1210.0,0.0,1.0,453.0,False,False,False,False,1684.0,2.67,29
352857,Edmonton,Alberta,9810 105 St NW,53.536096,-113.5015692,12,apartment,1480.0,1.0,1.0,600.0,False,False,False,False,1684.0,2.47,29
310199,Edmonton,Alberta,554 Millbourne Road East,53.4726613,-113.4459482,12,apartment,1225.0,1.0,1.0,882.0,False,True,True,False,1684.0,1.39,30
567118,Edmonton,Alberta,2701 Maple Way NW,53.48011615256,-113.34800037567,12,apartment,1650.0,2.0,2.0,744.0,False,False,True,True,1684.0,2.22,14
350538,Edmonton,Alberta,9140 144 Avenue,53.606296,-113.481492,12,apartment,1399.0,3.0,1.5,882.0,False,False,True,False,1684.0,1.59,44
571086,Edmonton,Alberta,12832 205 Street Northwest,53.5876499,-113.67603,12,duplex,2500.0,3.0,2.5,1860.0,False,False,True,True,1684.0,1.34,0
571906,Edmonton,Alberta,9347 221 Street Northwest,53.5288808,-113.6984701,12,house,2300.0,3.0,2.5,1444.0,False,False,True,True,1684.0,1.59,0
294276,Edmonton,Alberta,17119 64 Ave. NW,53.500203,-113.619374,12,apartment,1249.0,1.0,1.0,636.0,False,False,True,True,1684.0,1.96,0
288636,Edmonton,Alberta,10711 Saskatchewan Dr.,53.5232455,-113.5070034,12,apartment,1266.0,1.0,1.0,592.0,False,False,True,True,1684.0,2.14,36
294278,Edmonton,Alberta,17311 69 Ave. NW,53.5022084,-113.6219086,12,apartment,1309.0,1.0,1.0,900.0,False,False,True,False,1684.0,1.45,0
288629,Edmonton,Alberta,10020 115 St. NW,53.539478,-113.519977,12,apartment,1407.0,1.0,1.0,750.0,False,False,True,True,1684.0,1.88,30
288683,Edmonton,Alberta,8830 85 St. NW,53.5241524,-113.4586098,12,apartment,1394.0,1.0,1.0,771.0,False,False,True,False,1684.0,1.81,0
288663,Edmonton,Alberta,3624 119 St. NW,53.471735,-113.53969,12,apartment,1369.0,1.0,1.0,644.0,False,False,True,True,1684.0,2.13,0
294279,Edmonton,Alberta,15503 87 Ave. NW,53.5193935,-113.5884839,12,apartment,1299.0,1.0,1.0,734.0,False,False,True,False,1684.0,1.77,17
288681,Edmonton,Alberta,3741 16A Ave. NW,53.4449102,-113.40228,12,townhouse,1509.0,2.0,1.0,1175.0,False,False,True,True,1684.0,1.28,30
294284,Edmonton,Alberta,113-17139 69 Ave. NW,53.5063101,-113.6171564,12,apartment,1549.0,2.0,1.0,737.0,False,False,True,True,1684.0,2.1,0
288644,Edmonton,Alberta,13124 126 St. NW,53.5908066,-113.5397126,12,apartment,1299.0,1.0,1.0,775.0,False,False,True,True,1684.0,1.68,17
289646,Edmonton,Alberta,9820 104 St. NW,53.536248,-113.499585,12,apartment,1578.0,2.0,1.0,1164.0,False,False,True,False,1684.0,1.36,20
288649,Edmonton,Alberta,121 St.& 152 Ave.,53.6140362,-113.5304736,12,townhouse,1669.0,3.0,1.0,1200.0,False,False,True,True,1684.0,1.39,0
288633,Edmonton,Alberta,155 Royal Rd.,53.4822482,-113.5402311,12,apartment,1489.0,2.0,1.0,900.0,False,False,True,True,1684.0,1.65,0
294270,Edmonton,Alberta,17104 75 Ave.,53.5068691,-113.6177004,12,apartment,1439.0,2.0,1.0,838.0,False,False,True,True,1684.0,1.72,0
288673,Edmonton,Alberta,5314 Riverbend Rd.,53.4913832,-113.5788479,12,apartment,1489.0,2.0,1.0,958.0,False,False,True,True,1684.0,1.55,43
566559,Edmonton,Alberta,11715 124 Street,53.5689401,-113.5356144,12,apartment,1100.0,1.0,1.0,700.0,False,False,True,True,1684.0,1.57,14
373527,Edmonton,Alberta,1828 Keene Crescent,53.4179015,-113.6173984,12,apartment,1958.0,3.0,2.0,1048.0,False,False,True,True,1684.0,1.87,33
571873,Edmonton,Alberta,Heritage Valley,53.397931437945,-113.588628076196,12,basement,1550.0,1.0,1.0,882.0,False,False,False,False,1684.0,1.76,14
403340,Edmonton,Alberta,3711 Whitelaw Lane,53.4406537,-113.6113641,12,apartment,1649.0,2.0,1.0,882.0,False,False,True,True,1684.0,1.87,14
572067,Edmonton,Alberta,Hillview,53.4669195,-113.4329257,12,basement,1500.0,2.0,1.0,1170.0,False,False,False,False,1684.0,1.28,14
570891,Edmonton,Alberta,Cy Becker,53.6305838,-113.4090269,12,house,750.0,3.0,2.5,1800.0,False,False,False,False,1684.0,0.42,14
491035,Edmonton,Alberta,2610 Maple Way,53.47687,-113.34911,6,townhouse,1960.0,3.0,2.5,1510.0,False,False,True,True,1684.0,1.3,30
570271,Edmonton,Alberta,Walker,53.415373,-113.4209794,12,duplex,2400.0,4.0,2.5,1700.0,False,False,False,False,1684.0,1.41,14
537033,Edmonton,Alberta,Walker,53.415373,-113.4209794,12,house,2400.0,4.0,2.5,1700.0,False,False,False,False,1684.0,1.41,14
415285,Edmonton,Alberta,10054 79 Avenue NW,53.5153189,-113.4910495,12,apartment,1399.0,0.0,1.0,882.0,False,False,True,True,1684.0,1.59,44
572319,Edmonton,Alberta,8311 76 Avenue Northwest,53.5120723,-113.4557072,12,apartment,1400.0,1.0,1.0,600.0,False,False,False,False,1684.0,2.33,14
327967,Edmonton,Alberta,10524 77 Ave NW,53.513422,-113.501745,6,apartment,2400.0,2.0,2.0,950.0,True,False,False,False,1684.0,2.53,14
572316,Edmonton,Alberta,8311 76 Avenue Northwest,53.5120723,-113.4557072,12,basement,1300.0,2.0,1.0,800.0,False,False,False,False,1684.0,1.62,14
570691,Edmonton,Alberta,Ozerna,53.6215657,-113.4455073,12,house,2000.0,3.0,2.0,1500.0,False,False,True,True,1684.0,1.33,14
572054,Edmonton,Alberta,465 Edgemont Drive,53.464021407372,-113.678693536246,12,house,2500.0,3.0,3.0,1550.0,False,False,False,False,1684.0,1.61,14
570166,Edmonton,Alberta,1158 Aster Boulevard,53.4504137,-113.3636792,12,townhouse,2000.0,2.0,2.5,1100.0,False,False,False,False,1684.0,1.82,14
571921,Edmonton,Alberta,Kinglet Gardens,53.5728509,-113.6925982,12,house,2200.0,3.0,2.5,1510.0,False,False,False,False,1684.0,1.46,14
569492,Edmonton,Alberta,8516 76 Avenue Northwest,53.5125334,-113.4593461,12,basement,1500.0,1.0,1.0,750.0,False,False,False,False,1684.0,2.0,14
571908,Edmonton,Alberta,3901 Chrustawka Place Southwest,53.4063411,-113.5879782,12,basement,1350.0,1.0,1.0,625.0,False,False,False,False,1684.0,2.16,14
570861,Edmonton,Alberta,Cy Becker,53.6305838,-113.4090269,12,house,2350.0,3.0,2.5,1800.0,False,False,False,False,1684.0,1.31,14
569047,Edmonton,Alberta,12008 101 Street Northwest,53.5738728,-113.4941216,12,house,1700.0,3.0,1.0,1000.0,False,False,True,False,1684.0,1.7,14
570178,Edmonton,Alberta,3901 Chrustawka Place Southwest,53.4063411,-113.5879782,12,house,2550.0,3.0,2.5,1582.0,False,False,False,False,1684.0,1.61,14
572029,Edmonton,Alberta,Kinglet Gardens,53.5726888,-113.692325,3,house,3800.0,3.0,2.5,1450.0,True,False,False,False,1684.0,2.62,14
571996,Edmonton,Alberta,4207 103 Avenue Northwest,53.5445335,-113.408581,12,house,1795.0,3.0,1.0,1050.0,False,False,True,True,1684.0,1.71,14
571339,Edmonton,Alberta,8122 106 Street,53.5177116,-113.504074,12,apartment,1626.0,1.0,1.0,705.0,False,False,True,True,1684.0,2.31,14
571813,Edmonton,Alberta,9235 172 Street Northwest,53.527269,-113.6167352,12,townhouse,1550.0,2.0,1.0,882.0,False,False,True,True,1684.0,1.76,14
570064,Edmonton,Alberta,17447 98A Ave,53.533697,-113.6230148,12,apartment,1599.0,2.0,2.0,989.0,False,False,True,True,1684.0,1.62,14
461511,Edmonton,Alberta,2511 109 Street,53.4563757,-113.5091339,12,apartment,1295.0,1.0,1.0,882.0,False,False,False,False,1684.0,1.47,14
571284,Edmonton,Alberta,11825 62 Street Northwest,53.5711059,-113.4364347,12,house,1400.0,2.0,1.0,860.0,False,False,True,True,1684.0,1.63,14
571447,Edmonton,Alberta,10625 83 Ave NW,53.5188822,-113.5048166,12,apartment,1650.0,1.0,1.0,630.0,True,False,False,False,1684.0,2.62,14
568074,Edmonton,Alberta,1432 Cherniak Way Southwest,53.4103406,-113.5153537,12,duplex,2200.0,3.0,2.5,1450.0,False,False,True,True,1684.0,1.52,14
493974,Edmonton,Alberta,920 172 Street Southwest,53.4256494,-113.6165764,12,townhouse,1975.0,3.0,1.5,1369.0,False,False,False,False,1684.0,1.44,14
467727,Edmonton,Alberta,12050 17 Avenue Southwest,53.4163895,-113.5301018,12,townhouse,2200.0,3.0,2.5,1288.0,False,False,False,False,1684.0,1.71,14
553425,Edmonton,Alberta,9311 Pear Link Southwest,53.4017698,-113.4687446,12,basement,995.0,1.0,1.0,700.0,False,False,True,True,1684.0,1.42,14
478384,Edmonton,Alberta,5879 Sutter Place Northwest,53.4435547,-113.5874946,12,house,2050.0,3.0,2.5,1350.0,False,False,True,True,1684.0,1.52,14
571059,Edmonton,Alberta,10134 100 Street Northwest,53.5419928,-113.4908483,12,apartment,1700.0,1.0,1.0,560.0,True,False,False,False,1684.0,3.04,14
281801,Edmonton,Alberta,7293 South Terwillegar Dr NW,53.4351951,-113.5797286,12,townhouse,2300.0,3.0,2.5,1713.0,False,False,True,True,1684.0,1.34,14
570875,Edmonton,Alberta,Mayfield,53.5552278,-113.6049298,12,house,2000.0,3.0,1.0,1200.0,False,False,True,False,1684.0,1.67,14
359135,Edmonton,Alberta,4810 Mill Woods Road South,53.4456478,-113.4143379,12,apartment,1350.0,2.0,1.0,882.0,False,False,False,False,1684.0,1.53,14
456295,Edmonton,Alberta,Albany,53.6313055,-113.548547,12,basement,1300.0,1.0,1.0,950.0,False,False,False,False,1684.0,1.37,14
570719,Edmonton,Alberta,14023 121 Avenue Northwest,53.5720803,-113.5636465,12,house,1850.0,1.0,1.0,882.0,False,False,False,False,1684.0,2.1,14
419468,Edmonton,Alberta,Bonnie Doon,53.526471,-113.4728649,6,basement,1350.0,1.0,1.0,785.0,False,False,False,False,1684.0,1.72,14
294265,Edmonton,Alberta,175 St. & 92 Ave. NW,53.5273443,-113.622227,12,townhouse,1599.0,2.0,1.0,1175.0,False,False,True,True,1684.0,1.36,22
569284,Edmonton,Alberta,11912 18 Avenue Southwest,53.4148901,-113.5296054,12,duplex,2195.0,3.0,3.5,1250.0,False,False,True,True,1684.0,1.76,14
569594,Edmonton,Alberta,11319 88 Street,53.563333,-113.4763208,12,duplex,2100.0,3.0,2.5,882.0,False,False,False,False,1684.0,2.38,14
285073,Edmonton,Alberta,3425 19 St NW,53.4686882,-113.3717356,12,apartment,1650.0,2.0,2.0,890.0,False,False,False,False,1684.0,1.85,14
569166,Edmonton,Alberta,Lewis Estate,53.5253972,-113.6859122,12,apartment,700.0,1.0,1.0,700.0,True,False,False,False,1684.0,1.0,14
498369,Edmonton,Alberta,Terwillegar,53.4531934,-113.5824301,12,house,2495.0,4.0,3.5,1600.0,False,False,False,False,1684.0,1.56,14
558779,Edmonton,Alberta,11642 90 Street Northwest,53.5685792,-113.4800381,12,basement,1200.0,1.0,1.0,515.0,False,False,False,False,1684.0,2.33,14
436255,Edmonton,Alberta,10045 117 St NW,53.5402042,-113.5226112,12,apartment,1650.0,2.0,1.5,1190.0,False,False,False,False,1684.0,1.39,14
568046,Edmonton,Alberta,"1434 Cherniak Way Southwest, Edmonton, AB, Canada",53.408734,-113.5091222,12,duplex,2200.0,3.0,2.5,1450.0,False,False,False,False,1684.0,1.52,14
476563,Edmonton,Alberta,10610 82 Street Northwest,53.5496601,-113.4544437,12,apartment,1950.0,2.0,2.0,1164.0,False,False,True,True,1684.0,1.68,14
571825,Edmonton,Alberta,Beverly Heights,53.5692794,-113.4139411,12,house,1650.0,3.0,1.0,1107.0,False,False,False,False,1684.0,1.49,16
288652,Edmonton,Alberta,9947 Saskatchewan Dr.,53.5263053,-113.4884963,12,apartment,1304.0,1.0,1.0,572.0,False,False,True,True,1684.0,2.28,24
377484,Edmonton,Alberta,1736 51 Street Northwest,53.4474769,-113.420984,6,house,1725.0,3.0,1.5,1100.0,False,False,True,True,1684.0,1.57,17
288630,Edmonton,Alberta,11230 St.Albert Trail,53.5620656,-113.5444608,12,apartment,1413.0,1.0,1.0,810.0,False,False,True,False,1684.0,1.74,19
572626,Edmonton,Alberta,11539 16 Avenue Southwest,53.4165457,-113.5256603,12,house,2950.0,4.0,2.5,2000.0,False,False,False,False,1684.0,1.48,20
288637,Edmonton,Alberta,15123 45 Ave. NW,53.483854,-113.582672,12,apartment,1489.0,2.0,1.0,859.0,False,False,True,True,1684.0,1.73,20
288661,Edmonton,Alberta,9830 105 St. NW,53.536614,-113.501592,12,apartment,965.0,0.0,1.0,311.0,False,False,False,True,1684.0,3.1,43
460680,Edmonton,Alberta,17104 75 Ave. NW,53.5075731,-113.6177012,12,apartment,1279.0,1.0,1.0,600.0,False,False,True,True,1684.0,2.13,37
294277,Edmonton,Alberta,8905 184 St. NW,53.5237146,-113.6410085,12,apartment,1359.0,1.0,1.0,787.0,False,False,True,True,1684.0,1.73,20
446491,Edmonton,Alberta,10310 102 St NW,53.5450299,-113.49616,6,apartment,1668.0,1.0,1.0,628.0,False,False,True,True,1684.0,2.66,21
310189,Edmonton,Alberta,10305 116 Street,53.54487,-113.5229947,12,apartment,975.0,1.0,1.0,882.0,False,False,True,False,1684.0,1.11,22
288642,Edmonton,Alberta,101-3116 116A Ave. NW,53.5688961,-113.3893774,12,apartment,1179.0,1.0,1.0,564.0,False,False,True,True,1684.0,2.09,43
288623,Edmonton,Alberta,10350 122 St. NW,53.546194052241,-113.53271226085,12,apartment,1649.0,2.0,1.5,1100.0,False,False,True,True,1684.0,1.5,23
288669,Edmonton,Alberta,East Parkview Estates,53.5688633,-113.3906294,12,townhouse,1559.0,3.0,1.0,900.0,False,False,True,True,1684.0,1.73,25
545123,Edmonton,Alberta,8808 - 165th St. NW,53.524157,-113.611016,12,apartment,1235.0,1.0,1.0,900.0,False,False,True,True,1684.0,1.37,34
496912,Edmonton,Alberta,10305 108 Ave,53.5528438,-113.4978011,12,apartment,1095.0,1.0,1.0,710.0,False,False,True,True,1684.0,1.54,26
572153,Edmonton,Alberta,5404 101A Avenue Northwest,53.5424603,-113.4218017,12,house,2750.0,5.0,2.0,1100.0,False,False,True,True,1684.0,2.5,27
282919,Edmonton,Alberta,Castle Down,53.607807,-113.5200533,12,basement,1250.0,2.0,1.0,882.0,False,False,False,True,1684.0,1.42,27
570622,Edmonton,Alberta,Crystallina Nera,53.6403961,-113.4641601,12,townhouse,2100.0,2.0,2.5,1500.0,False,False,True,False,1684.0,1.4,27
345133,Edmonton,Alberta,7551 80 Avenue,53.5159177,-113.4460453,6,duplex,2750.0,4.0,3.5,2400.0,False,False,False,False,1684.0,1.15,28
260205,Edmonton,Alberta,10842 107 Street,53.5542749,-113.5072717,12,apartment,925.0,0.0,1.0,882.0,False,False,True,False,1684.0,1.05,30
521329,Edmonton,Alberta,"20, 15215 126 Street",53.6159525,-113.5375287,12,house,1575.0,2.0,2.5,2160.0,False,False,False,False,1684.0,0.73,29
567745,Edmonton,Alberta,1211 16 Avenue NW,53.4504223,-113.3618586,12,house,2400.0,4.0,3.0,1600.0,False,False,False,False,1684.0,1.5,29
486236,Edmonton,Alberta,10404 147 Street,53.5465926,-113.5745804,12,house,1400.0,3.0,1.0,882.0,False,False,False,False,1684.0,1.59,29
273149,Edmonton,Alberta,10515 99th Ave. NW,53.544389,-113.490927,12,apartment,1500.0,1.0,1.0,581.0,False,False,True,True,1684.0,2.58,29
483500,Edmonton,Alberta,16035 132 St NW,53.6222921,-113.5515143,12,apartment,1950.0,2.0,2.0,1028.0,False,False,False,False,1684.0,1.9,29
536882,Edmonton,Alberta,3715 Whitelaw Ln NW,53.440856,-113.6125434,12,apartment,1599.0,1.0,1.0,700.0,False,False,False,False,1684.0,2.28,29
531960,Edmonton,Alberta,BSMT 22204 87 Avenue Northwest,53.5213899,-113.69931,12,basement,1125.0,1.0,1.0,622.0,False,False,True,True,1684.0,1.81,29
555838,Edmonton,Alberta,9725 119 Ave NW,53.5718034,-113.4934371,12,apartment,1100.0,1.0,1.0,750.0,False,False,False,False,1684.0,1.47,29
520963,Edmonton,Alberta,Windermere,53.439350032672,-113.612565018555,12,house,2599.0,5.0,3.5,2400.0,False,False,False,True,1684.0,1.08,30
336439,Edmonton,Alberta,10136 95 St,53.5442675,-113.4784933,12,apartment,850.0,0.0,1.0,280.0,False,False,False,False,1684.0,3.04,30
310191,Edmonton,Alberta,10740 109 Street NW,53.5526493,-113.5088694,12,apartment,1095.0,1.0,1.0,882.0,False,False,True,True,1684.0,1.24,61
272757,Edmonton,Alberta,3303 18th Ave NW,53.4471948,-113.3909032,12,apartment,1738.0,2.0,1.0,859.0,False,False,True,True,1684.0,2.02,30
572412,Edmonton,Alberta,4205 30 Street Northwest,53.4791478,-113.3873584,12,townhouse,1950.0,3.0,1.5,1153.0,False,False,True,True,1684.0,1.69,30
434172,Edmonton,Alberta,6435 King Wynd SW,53.4133537,-113.6325462,12,basement,1100.0,1.0,1.0,636.0,False,False,True,True,1684.0,1.73,30
522140,Edmonton,Alberta,10611 117 St NW,53.5502234,-113.5227058,6,apartment,2200.0,2.0,2.0,896.0,True,False,True,True,1684.0,2.46,30
518934,Edmonton,Alberta,10883 Saskatchewan Dr NW,53.5235353,-113.5107243,12,apartment,1300.0,1.0,1.0,882.0,False,False,False,False,1684.0,1.47,30
572607,Edmonton,Alberta,Kernohan,53.5958594,-113.3821355,12,townhouse,1590.0,3.0,1.0,1000.0,False,False,True,False,1684.0,1.59,30
470337,Edmonton,Alberta,10326 121 Street Northwest,53.5453511,-113.5314401,12,townhouse,1750.0,2.0,2.0,1200.0,False,False,True,True,1684.0,1.46,30
479640,Edmonton,Alberta,Windermere,53.426540962056,-113.62509450734,12,basement,1300.0,1.0,1.0,974.0,False,False,False,False,1684.0,1.33,30
518938,Edmonton,Alberta,15210 109 Avenue Northwest,53.5543368,-113.5838902,12,townhouse,2025.0,2.0,3.0,1200.0,False,False,True,True,1684.0,1.69,30
408747,Edmonton,Alberta,2204 118 Street Northwest,53.4525253,-113.5328437,12,apartment,1450.0,2.0,1.0,887.0,False,False,True,True,1684.0,1.63,30
571926,Edmonton,Alberta,603 Orchards Boulevard Southwest,53.4052937,-113.4657107,12,townhouse,2100.0,3.0,2.5,1411.0,False,False,True,True,1684.0,1.49,30
425015,Edmonton,Alberta,9662 102A Ave NW,53.5452415,-113.4858709,12,apartment,625.0,1.0,1.0,200.0,True,False,False,False,1684.0,3.12,30
270506,Edmonton,Alberta,6133 Stanton Dr SW,53.420539,-113.4454954,12,apartment,1728.0,2.0,1.0,859.0,False,False,True,True,1684.0,2.01,30
528916,Edmonton,Alberta,10403 98 Avenue Northwest,53.5351477,-113.4996735,12,apartment,2000.0,2.0,2.0,1015.0,False,False,True,True,1684.0,1.97,30
273885,Edmonton,Alberta,9230 213th St NW,53.5274927,-113.6870769,12,apartment,1728.0,2.0,1.0,860.0,False,False,True,True,1684.0,2.01,30
572507,Edmonton,Alberta,11915 106 Ave NW,53.5488044,-113.527798,12,apartment,1900.0,2.0,2.0,1100.0,False,False,False,False,1684.0,1.73,30
350539,Edmonton,Alberta,10654 114 Street,53.551232,-113.51816,12,apartment,1049.0,1.0,1.0,882.0,False,False,True,False,1684.0,1.19,30
509354,Edmonton,Alberta,5712 Cautley Crescent Southwest,53.40045,-113.58957,12,house,2400.0,3.0,2.5,1600.0,False,False,False,False,1684.0,1.5,30
255025,Edmonton,Alberta,4203 107 Street,53.479342,-113.5071,12,apartment,1125.0,1.0,1.0,882.0,False,False,True,False,1684.0,1.28,30
278945,Edmonton,Alberta,1745 Cunningham Way SW,53.407248,-113.529935,12,apartment,1768.0,2.0,2.0,954.0,False,False,True,True,1684.0,1.85,30
569316,Edmonton,Alberta,Tamarack,53.4581895,-113.3680912,12,duplex,2149.0,3.0,3.0,1450.0,False,False,False,False,1684.0,1.48,30
572446,Edmonton,Alberta,8539 107 Street Northwest,53.5221806,-113.5059601,12,duplex,2500.0,4.0,3.5,882.0,False,False,True,False,1684.0,2.83,30
570976,Edmonton,Alberta,15733 109 Avenue Northwest,53.5534169,-113.5927263,12,house,2300.0,3.0,2.5,882.0,False,False,False,False,1684.0,2.61,30
516331,Edmonton,Alberta,545-563 Paterson Way SW,53.4142731,-113.5562456,12,duplex,2050.0,2.0,2.5,1413.0,False,False,False,True,1684.0,1.45,30
568784,Edmonton,Alberta,84 St NW,53.601935507672,-113.470113349707,12,house,2100.0,3.0,1.5,1200.0,False,False,False,True,1684.0,1.75,30
524183,Edmonton,Alberta,9907 74 Street Northwest,53.5394332,-113.4411329,12,house,1850.0,3.0,1.0,1100.0,False,False,True,True,1684.0,1.68,30
570279,Edmonton,Alberta,7828 Erasmus Wynd Northwest,53.471149,-113.6741013,12,house,2100.0,3.0,2.5,1982.0,False,False,False,False,1684.0,1.06,0
288679,Edmonton,Alberta,10140 113 St. NW,53.5418954,-113.516331,12,apartment,1669.0,2.0,1.0,1012.0,False,False,True,False,1684.0,1.65,61
572470,Edmonton,Alberta,2344 82 Street Southwest,53.4111384,-113.4616792,12,house,3800.0,4.0,3.5,1760.0,True,False,False,False,1684.0,2.16,30
431411,Edmonton,Alberta,15011 59 Street Northwest,53.6125942,-113.4317214,3,basement,1300.0,2.0,2.0,700.0,False,False,True,True,1684.0,1.86,30
539221,Edmonton,Alberta,952 Burrows Crescent Northwest,53.4810737,-113.5684777,12,house,3200.0,6.0,3.5,2200.0,False,False,True,False,1684.0,1.45,30
313278,Edmonton,Alberta,12035 22 Avenue SW,53.4105759,-113.536353,12,apartment,1580.0,2.0,2.0,882.0,False,False,False,False,1684.0,1.79,30
515269,Edmonton,Alberta,10180 103 ST NW,53.5428168,-113.4979766,12,apartment,3200.0,2.0,2.0,1500.0,False,False,True,True,1684.0,2.13,30
572503,Edmonton,Alberta,3660 109 Street Northwest,53.4718827,-113.5114388,12,basement,1800.0,3.0,1.5,1000.0,False,False,False,False,1684.0,1.8,30
441945,Edmonton,Alberta,2741 Orchards Road Southwest,53.4040108,-113.4521622,12,basement,970.0,1.0,1.0,882.0,False,False,True,True,1684.0,1.1,30
496396,Edmonton,Alberta,Hazeldean,53.5001617,-113.4733841,12,basement,1100.0,2.0,1.0,882.0,False,False,False,False,1684.0,1.25,30
572469,Edmonton,Alberta,9519 160 Avenue Northwest,53.6204524,-113.4892538,12,apartment,1500.0,2.0,2.0,900.0,False,False,False,False,1684.0,1.67,30
288647,Edmonton,Alberta,3840 Millwoods Rd.,53.4725352,-113.4552009,12,apartment,1519.0,2.0,1.0,1135.0,False,False,True,True,1684.0,1.34,30
526096,Edmonton,Alberta,UPPER 9432 150 Avenue Northwest,53.611506413579,-113.487019569677,12,house,1850.0,3.0,1.5,1140.0,False,False,True,True,1684.0,1.62,30
571518,Edmonton,Alberta,King Edward Park,53.5125204,-113.4499976,12,basement,1225.0,1.0,1.0,900.0,False,False,False,False,1684.0,1.36,30
346354,Edmonton,Alberta,Forest Heights,53.549324832884,-113.452379031213,12,apartment,1700.0,3.0,2.5,1725.0,False,False,False,False,1684.0,0.99,30
472753,Edmonton,Alberta,10238 103 St NW,53.5440505,-113.4979589,6,apartment,1800.0,2.0,1.0,950.0,False,False,False,False,1684.0,1.89,30
571144,Edmonton,Alberta,79 Belmead Gardens Northwest,53.5221153,-113.6390907,12,townhouse,1900.0,3.0,1.5,1054.0,False,False,False,False,1684.0,1.8,30
555713,Edmonton,Alberta,7256 152B Avenue Northwest,53.6147581,-113.4519518,6,apartment,900.0,4.0,3.0,882.0,True,False,False,False,1684.0,1.02,30
565112,Edmonton,Alberta,4532 Alwood Way Southwest,53.3980634,-113.538619,12,duplex,2100.0,3.0,2.5,1300.0,False,False,True,True,1684.0,1.62,30
572410,Edmonton,Alberta,13816 135 Avenue Northwest,53.595915,-113.5594072,12,house,1850.0,3.0,2.0,882.0,False,False,False,False,1684.0,2.1,30
288675,Edmonton,Alberta,3431 139 Ave. NW,53.6026602,-113.3956651,12,apartment,1279.0,1.0,1.0,750.0,False,False,True,True,1684.0,1.71,30
461499,Edmonton,Alberta,15805 Beaumaris Road,53.6191482,-113.5025199,12,apartment,1225.0,1.0,1.0,775.0,False,False,False,False,1684.0,1.58,30
482455,Edmonton,Alberta,Ottewell,53.5241932,-113.4254097,12,duplex,1800.0,4.0,1.5,1050.0,False,False,True,True,1684.0,1.71,30
453888,Edmonton,Alberta,12847 50 Street NW,53.5885238,-113.4169036,12,apartment,1750.0,2.0,2.0,891.0,False,False,True,True,1684.0,1.96,30
572389,Edmonton,Alberta,11578 38 Street Northwest,53.5687149,-113.3999787,12,duplex,2300.0,3.0,2.5,1600.0,True,False,False,False,1684.0,1.44,30
572310,Edmonton,Alberta,10180 103 Street Northwest,53.5428168,-113.4979766,12,apartment,2400.0,2.0,2.0,800.0,False,False,False,False,1684.0,3.0,30
572361,Edmonton,Alberta,10921 122 Street Northwest,53.5547107,-113.532068,12,house,1450.0,2.0,2.0,1583.0,False,False,False,False,1684.0,0.92,30
570311,Edmonton,Alberta,Oliver,53.5426126,-113.5172145,12,apartment,1600.0,1.0,1.0,882.0,True,False,False,False,1684.0,1.81,30
536669,Edmonton,Alberta,11303 105 Ave,53.5479159,-113.5166078,12,apartment,1650.0,2.0,1.0,743.0,False,False,True,True,1684.0,2.22,30
572359,Edmonton,Alberta,10921 122 Street Northwest,53.5547107,-113.532068,12,basement,1300.0,2.0,2.0,1317.0,False,False,False,False,1684.0,0.99,30
288656,Edmonton,Alberta,8920 100 St. NW,53.5249926,-113.4890686,12,apartment,1549.0,1.0,1.0,734.0,False,False,True,False,1684.0,2.11,43
570113,Edmonton,Alberta,7722 105 Ave,53.548103,-113.4472658,12,apartment,2195.0,2.0,2.5,1100.0,False,False,True,True,1684.0,2.0,30
572394,Edmonton,Alberta,10360 102 St NW,53.5457543,-113.4962335,6,apartment,3000.0,1.0,1.0,600.0,True,False,True,True,1684.0,5.0,30
396352,Edmonton,Alberta,5317 3 Ave SW,53.4294273,-113.4267408,12,duplex,2000.0,3.0,2.5,1300.0,False,False,False,False,1684.0,1.54,30
288643,Edmonton,Alberta,14624 72 St. NW,53.6081528,-113.4497096,12,apartment,1309.0,1.0,1.0,614.0,False,False,True,True,1684.0,2.13,43
572365,Edmonton,Alberta,5068 Chappelle Road Southwest,53.40002,-113.56734,12,house,1745.0,3.0,2.5,882.0,False,False,True,True,1684.0,1.98,30
489415,Edmonton,Alberta,10615 83 Street Northwest,53.5497135,-113.4552636,12,house,1450.0,2.0,1.0,800.0,False,False,True,True,1684.0,1.81,30
